 x ,  T0 ,  T1 ,  T2 ,  Phi ,  Psi ,  delta_cdm ,  delta_b ,  v_cdm ,  v_b ,  Pi ,  S ,  Sj5 ,  Sj50 ,  Sj500  , 
-4.23285 , 0.0348137 , -0.0042417 , 0.00217822 , 0.0655324 , -0.0655324 , 416.309 , 316.304 , 4.19242 , 4.07042 , 0.00217822 , 0.00107237 , 8.39679e-07 , 7.96669e-07 , -7.26914e-07 , 
-4.22885 , 0.0370541 , -0.00829892 , 0.00142056 , 0.0655302 , -0.0655303 , 417.908 , 317.857 , 4.2006 , 4.07909 , 0.00142056 , 0.00106821 , 8.37117e-07 , 6.21262e-07 , -5.03425e-07 , 
-4.22484 , 0.040663 , -0.0116756 , -0.000489026 , 0.0655282 , -0.0655281 , 419.514 , 319.417 , 4.20881 , 4.08778 , -0.000489026 , 0.00106662 , 7.1622e-07 , 3.58667e-07 , -2.20821e-07 , 
-4.22084 , 0.045317 , -0.0139445 , -0.00339275 , 0.0655261 , -0.065526 , 421.126 , 320.983 , 4.21703 , 4.09648 , -0.00339275 , 0.00106668 , 4.92769e-07 , 4.45758e-08 , 8.86366e-08 , 
-4.21684 , 0.0505468 , -0.0147815 , -0.00700073 , 0.065524 , -0.0655239 , 422.744 , 322.555 , 4.22526 , 4.1052 , -0.00700073 , 0.00106864 , 1.97558e-07 , -2.77303e-07 , 3.88782e-07 , 
-4.21284 , 0.0557841 , -0.0140132 , -0.0109215 , 0.065522 , -0.0655218 , 424.369 , 324.134 , 4.23352 , 4.11393 , -0.0109215 , 0.0010714 , -1.2843e-07 , -5.61183e-07 , 6.43494e-07 , 
-4.20884 , 0.0604241 , -0.0116477 , -0.0147072 , 0.0655199 , -0.0655197 , 426.001 , 325.72 , 4.24179 , 4.12268 , -0.0147072 , 0.00107439 , -4.38188e-07 , -7.65231e-07 , 8.20889e-07 , 
-4.20484 , 0.0638971 , -0.0078845 , -0.0179076 , 0.0655179 , -0.0655176 , 427.639 , 327.312 , 4.25008 , 4.13145 , -0.0179076 , 0.00107661 , -6.85428e-07 , -8.5778e-07 , 8.97303e-07 , 
-4.20084 , 0.0657402 , -0.00310038 , -0.0201274 , 0.0655158 , -0.0655155 , 429.283 , 328.911 , 4.25839 , 4.14023 , -0.0201274 , 0.00107733 , -8.31864e-07 , -8.23234e-07 , 8.61417e-07 , 
-4.19684 , 0.0656604 , 0.00218765 , -0.0210778 , 0.0655137 , -0.0655134 , 430.934 , 330.516 , 4.26671 , 4.14902 , -0.0210778 , 0.00107594 , -8.53945e-07 , -6.65471e-07 , 7.16581e-07 , 
-4.19284 , 0.0635795 , 0.00737955 , -0.0206165 , 0.0655117 , -0.0655113 , 432.592 , 332.128 , 4.27505 , 4.15783 , -0.0206165 , 0.00107204 , -7.475e-07 , -4.08124e-07 , 4.81107e-07 , 
-4.18884 , 0.0596549 , 0.0118623 , -0.0187694 , 0.0655096 , -0.0655093 , 434.256 , 333.747 , 4.28341 , 4.16666 , -0.0187694 , 0.00106537 , -5.29017e-07 , -9.11569e-08 , 1.86059e-07 , 
-4.18484 , 0.054272 , 0.015085 , -0.0157317 , 0.0655075 , -0.0655073 , 435.927 , 335.372 , 4.29178 , 4.1755 , -0.0157317 , 0.0010547 , -2.33013e-07 , 2.3533e-07 , -1.28897e-07 , 
-4.18084 , 0.0480074 , 0.0166286 , -0.0118458 , 0.0655054 , -0.0655053 , 437.605 , 337.004 , 4.30018 , 4.18435 , -0.0118458 , 0.00104694 , 9.28028e-08 , 5.22511e-07 , -4.23343e-07 , 
-4.17684 , 0.0415671 , 0.0162619 , -0.00756 , 0.0655034 , -0.0655032 , 439.289 , 338.643 , 4.30859 , 4.19322 , -0.00756 , 0.0010345 , 3.98913e-07 , 7.24649e-07 , -6.57802e-07 , 
-4.17283 , 0.0357058 , 0.0139755 , -0.003372 , 0.0655013 , -0.0655012 , 440.98 , 340.289 , 4.31701 , 4.20211 , -0.003372 , 0.00102239 , 6.38853e-07 , 8.14173e-07 , -8.04492e-07 , 
-4.16883 , 0.0311376 , 0.00998803 , 0.000235219 , 0.0654993 , -0.0654993 , 442.677 , 341.942 , 4.32546 , 4.21101 , 0.000235219 , 0.00101075 , 7.7785e-07 , 7.79674e-07 , -8.46518e-07 , 
-4.16483 , 0.0284486 , 0.00472395 , 0.00285668 , 0.0654973 , -0.0654973 , 444.382 , 343.601 , 4.33392 , 4.21993 , 0.00285668 , 0.00100039 , 7.97333e-07 , 6.28877e-07 , -7.80948e-07 , 
-4.16083 , 0.0280235 , -0.00123569 , 0.00421922 , 0.0654953 , -0.0654953 , 446.093 , 345.268 , 4.3424 , 4.22887 , 0.00421922 , 0.000991911 , 6.96536e-07 , 3.86046e-07 , -6.17866e-07 , 
-4.15683 , 0.0299959 , -0.00722364 , 0.00421844 , 0.0654933 , -0.0654933 , 447.811 , 346.941 , 4.3509 , 4.23782 , 0.00421844 , 0.000985759 , 4.91853e-07 , 8.79955e-08 , -3.786e-07 , 
-4.15283 , 0.0342285 , -0.0125691 , 0.00293335 , 0.0654913 , -0.0654914 , 449.536 , 348.621 , 4.35941 , 4.24678 , 0.00293335 , 0.000982004 , 2.14067e-07 , -2.21162e-07 , -9.29738e-08 , 
-4.14883 , 0.0403283 , -0.0166822 , 0.000616439 , 0.0654894 , -0.0654894 , 451.268 , 350.308 , 4.36795 , 4.25577 , 0.000616439 , 0.000980465 , -9.56511e-08 , -4.95698e-07 , 2.03759e-07 , 
-4.14483 , 0.047694 , -0.0191284 , -0.00233969 , 0.0654875 , -0.0654875 , 453.006 , 352.002 , 4.3765 , 4.26476 , -0.00233969 , 0.000980577 , -3.90952e-07 , -6.94183e-07 , 4.74463e-07 , 
-4.14083 , 0.0555902 , -0.0196842 , -0.005455 , 0.0654856 , -0.0654855 , 454.752 , 353.704 , 4.38507 , 4.27378 , -0.005455 , 0.000980979 , -6.26042e-07 , -7.84925e-07 , 6.83701e-07 , 
-4.13683 , 0.06324 , -0.0183647 , -0.00822672 , 0.0654837 , -0.0654836 , 456.505 , 355.412 , 4.39365 , 4.28281 , -0.00822672 , 0.000984421 , -7.65837e-07 , -7.55063e-07 , 8.05806e-07 , 
-4.13283 , 0.0699228 , -0.0154206 , -0.0101974 , 0.0654818 , -0.0654817 , 458.264 , 357.127 , 4.40226 , 4.29185 , -0.0101974 , 0.000985502 , -7.83779e-07 , -6.0405e-07 , 8.19885e-07 , 
-4.12883 , 0.0750653 , -0.0113036 , -0.0110166 , 0.0654799 , -0.0654798 , 460.031 , 358.849 , 4.41088 , 4.30091 , -0.0110166 , 0.000987967 , -6.7842e-07 , -3.57147e-07 , 7.258e-07 , 
-4.12482 , 0.0783126 , -0.00660546 , -0.0104889 , 0.065478 , -0.0654779 , 461.804 , 360.579 , 4.41952 , 4.30999 , -0.0104889 , 0.000985475 , -4.61728e-07 , -5.12394e-08 , 5.31097e-07 , 
-4.12082 , 0.0795712 , -0.00197831 , -0.00859912 , 0.0654761 , -0.065476 , 463.585 , 362.316 , 4.42817 , 4.31909 , -0.00859912 , 0.000983361 , -1.72076e-07 , 2.62156e-07 , 2.65918e-07 , 
-4.11682 , 0.0790164 , 0.00195275 , -0.00551459 , 0.0654742 , -0.0654742 , 465.373 , 364.06 , 4.43685 , 4.3282 , -0.00551459 , 0.00097921 , 1.44308e-07 , 5.32016e-07 , -3.44654e-08 , 
-4.11282 , 0.0770644 , 0.00467317 , -0.00156148 , 0.0654723 , -0.0654723 , 467.168 , 365.811 , 4.44554 , 4.33732 , -0.00156148 , 0.000973971 , 4.352e-07 , 7.14315e-07 , -3.28076e-07 , 
-4.10882 , 0.0743114 , 0.00584714 , 0.00281994 , 0.0654704 , -0.0654705 , 468.97 , 367.569 , 4.45425 , 4.34646 , 0.00281994 , 0.000967135 , 6.52649e-07 , 7.79146e-07 , -5.74053e-07 , 
-4.10482 , 0.07145 , 0.00536129 , 0.00713508 , 0.0654686 , -0.0654686 , 470.779 , 369.334 , 4.46298 , 4.35562 , 0.00713508 , 0.000959965 , 7.62104e-07 , 7.17562e-07 , -7.39252e-07 , 
-4.10082 , 0.0691715 , 0.00333812 , 0.0109018 , 0.0654667 , -0.0654668 , 472.595 , 371.107 , 4.47173 , 4.3648 , 0.0109018 , 0.000952992 , 7.47045e-07 , 5.40919e-07 , -8.02181e-07 , 
-4.09682 , 0.0680701 , 0.000117354 , 0.0137144 , 0.0654648 , -0.065465 , 474.419 , 372.888 , 4.48049 , 4.37399 , 0.0137144 , 0.000947169 , 6.11524e-07 , 2.78985e-07 , -7.55881e-07 , 
-4.09282 , 0.0685592 , -0.00379205 , 0.015297 , 0.065463 , -0.0654631 , 476.25 , 374.675 , 4.48928 , 4.3832 , 0.015297 , 0.00094246 , 3.77903e-07 , -2.59278e-08 , -6.07169e-07 , 
-4.08882 , 0.0708137 , -0.00778251 , 0.0155382 , 0.0654611 , -0.0654613 , 478.088 , 376.47 , 4.49808 , 4.39242 , 0.0155382 , 0.000939564 , 8.41511e-08 , -3.24963e-07 , -3.76676e-07 , 
-4.08482 , 0.0747443 , -0.0112316 , 0.0145029 , 0.0654593 , -0.0654595 , 479.934 , 378.272 , 4.5069 , 4.40166 , 0.0145029 , 0.000938136 , -2.22784e-07 , -5.70264e-07 , -9.49952e-08 , 
-4.08082 , 0.0800075 , -0.0135871 , 0.0124213 , 0.0654575 , -0.0654577 , 481.787 , 380.082 , 4.51574 , 4.41092 , 0.0124213 , 0.000938292 , -4.93431e-07 , -7.22174e-07 , 2.0012e-07 , 
-4.07682 , 0.0860506 , -0.0144427 , 0.00965442 , 0.0654557 , -0.0654558 , 483.647 , 381.9 , 4.52459 , 4.42019 , 0.00965442 , 0.000939879 , -6.83543e-07 , -7.55327e-07 , 4.68799e-07 , 
-4.07281 , 0.0921847 , -0.0135935 , 0.00664367 , 0.0654539 , -0.065454 , 485.515 , 383.724 , 4.53347 , 4.42948 , 0.00664367 , 0.000942148 , -7.6061e-07 , -6.62584e-07 , 6.73588e-07 , 
-4.06881 , 0.0976765 , -0.011064 , 0.00385022 , 0.0654521 , -0.0654522 , 487.39 , 385.557 , 4.54236 , 4.43879 , 0.00385022 , 0.000944707 , -7.10191e-07 , -4.57732e-07 , 7.84889e-07 , 
-4.06481 , 0.101846 , -0.00710594 , 0.00169258 , 0.0654503 , -0.0654504 , 489.273 , 387.397 , 4.55127 , 4.44812 , 0.00169258 , 0.000946245 , -5.385e-07 , -1.73648e-07 , 7.84781e-07 , 
-4.06081 , 0.104159 , -0.00216473 , 0.000490993 , 0.0654486 , -0.0654486 , 491.163 , 389.244 , 4.5602 , 4.45746 , 0.000490993 , 0.000946626 , -2.74005e-07 , 1.41369e-07 , 6.7211e-07 , 
-4.05681 , 0.104296 , 0.00317875 , 0.000425822 , 0.0654468 , -0.0654468 , 493.06 , 391.099 , 4.56915 , 4.46681 , 0.000425822 , 0.000944379 , 3.79476e-08 , 4.32213e-07 , 4.61822e-07 , 
-4.05281 , 0.102199 , 0.00828493 , 0.00151519 , 0.065445 , -0.065445 , 494.966 , 392.962 , 4.57811 , 4.47619 , 0.00151519 , 0.000943544 , 3.43262e-07 , 6.49812e-07 , 1.86266e-07 , 
-4.04881 , 0.0980792 , 0.0125396 , 0.00361461 , 0.0654432 , -0.0654432 , 496.879 , 394.832 , 4.5871 , 4.48558 , 0.00361461 , 0.000937898 , 5.86959e-07 , 7.52495e-07 , -1.15687e-07 , 
-4.04481 , 0.0923917 , 0.0154343 , 0.00643834 , 0.0654414 , -0.0654415 , 498.799 , 396.71 , 4.5961 , 4.49499 , 0.00643834 , 0.0009315 , 7.27221e-07 , 7.24924e-07 , -3.97876e-07 , 
-4.04081 , 0.0857757 , 0.0166322 , 0.00959925 , 0.0654396 , -0.0654397 , 500.727 , 398.596 , 4.60512 , 4.50441 , 0.00959925 , 0.000923588 , 7.39728e-07 , 5.72334e-07 , -6.18632e-07 , 
-4.03681 , 0.0789738 , 0.0160113 , 0.0126618 , 0.0654378 , -0.0654379 , 502.663 , 400.49 , 4.61416 , 4.51385 , 0.0126618 , 0.000914396 , 6.23723e-07 , 3.23041e-07 , -7.45856e-07 , 
-4.03281 , 0.0727366 , 0.0136782 , 0.0152008 , 0.065436 , -0.0654362 , 504.607 , 402.392 , 4.62322 , 4.52331 , 0.0152008 , 0.000905355 , 4.02032e-07 , 2.23569e-08 , -7.63042e-07 , 
-4.02881 , 0.0677277 , 0.00995283 , 0.0168581 , 0.0654342 , -0.0654344 , 506.558 , 404.301 , 4.6323 , 4.53279 , 0.0168581 , 0.000896573 , 1.1445e-07 , -2.77095e-07 , -6.69244e-07 , 
-4.0248 , 0.0644407 , 0.00532408 , 0.0173899 , 0.0654325 , -0.0654327 , 508.517 , 406.218 , 4.6414 , 4.54228 , 0.0173899 , 0.000888737 , -1.88419e-07 , -5.23864e-07 , -4.79899e-07 , 
-4.0208 , 0.0631402 , 0.00038439 , 0.016698 , 0.0654308 , -0.0654309 , 510.484 , 408.143 , 4.65051 , 4.55179 , 0.016698 , 0.000882204 , -4.54456e-07 , -6.76403e-07 , -2.23369e-07 , 
-4.0168 , 0.0638333 , -0.00424841 , 0.0148412 , 0.0654291 , -0.0654292 , 512.459 , 410.076 , 4.65965 , 4.56132 , 0.0148412 , 0.00087726 , -6.3846e-07 , -7.09563e-07 , 6.30665e-08 , 
-4.0128 , 0.0662758 , -0.00801135 , 0.0120261 , 0.0654274 , -0.0654275 , 514.442 , 412.017 , 4.6688 , 4.57086 , 0.0120261 , 0.000874134 , -7.09398e-07 , -6.18398e-07 , 3.38396e-07 , 
-4.0088 , 0.0700109 , -0.0104676 , 0.00857772 , 0.0654257 , -0.0654258 , 516.432 , 413.966 , 4.67797 , 4.58043 , 0.00857772 , 0.000870196 , -6.53164e-07 , -4.17392e-07 , 5.61553e-07 , 
-4.0048 , 0.0744352 , -0.0113595 , 0.00489478 , 0.065424 , -0.0654241 , 518.431 , 415.923 , 4.68716 , 4.59001 , 0.00489478 , 0.000872023 , -4.83899e-07 , -1.44252e-07 , 7.04045e-07 , 
-4.0008 , 0.0788815 , -0.0106364 , 0.00139591 , 0.0654223 , -0.0654224 , 520.437 , 417.888 , 4.69637 , 4.5996 , 0.00139591 , 0.000870423 , -2.25304e-07 , 1.56112e-07 , 7.38332e-07 , 
-3.9968 , 0.082708 , -0.00845454 , -0.00153655 , 0.0654207 , -0.0654207 , 522.452 , 419.861 , 4.7056 , 4.60922 , -0.00153655 , 0.000870475 , 7.37932e-08 , 4.28849e-07 , 6.62411e-07 , 
-3.9928 , 0.0853803 , -0.00514832 , -0.00360709 , 0.065419 , -0.065419 , 524.474 , 421.842 , 4.71485 , 4.61885 , -0.00360709 , 0.000870012 , 3.60099e-07 , 6.2427e-07 , 4.85449e-07 , 
-3.9888 , 0.0865362 , -0.00117937 , -0.00464546 , 0.0654174 , -0.0654173 , 526.505 , 423.832 , 4.72411 , 4.6285 , -0.00464546 , 0.000868844 , 5.8081e-07 , 7.05946e-07 , 2.34096e-07 , 
-3.9848 , 0.086024 , 0.00293081 , -0.00462798 , 0.0654157 , -0.0654157 , 528.544 , 425.829 , 4.7334 , 4.63816 , -0.00462798 , 0.000866724 , 6.94658e-07 , 6.5817e-07 , -5.29373e-08 , 
-3.9808 , 0.0839113 , 0.00667401 , -0.0036788 , 0.065414 , -0.065414 , 530.591 , 427.835 , 4.7427 , 4.64785 , -0.0036788 , 0.000863561 , 6.80181e-07 , 4.89551e-07 , -3.30811e-07 , 
-3.9768 , 0.0804611 , 0.00962448 , -0.00205124 , 0.0654124 , -0.0654124 , 532.646 , 429.849 , 4.75202 , 4.65755 , -0.00205124 , 0.000859413 , 5.40211e-07 , 2.31685e-07 , -5.55936e-07 , 
-3.97279 , 0.0760835 , 0.0114945 , -9.14586e-05 , 0.0654107 , -0.0654107 , 534.709 , 431.872 , 4.76137 , 4.66727 , -9.14586e-05 , 0.000854428 , 3.01412e-07 , -6.69131e-08 , -6.93182e-07 , 
-3.96879 , 0.0712666 , 0.0121686 , 0.00181062 , 0.0654091 , -0.0654091 , 536.78 , 433.902 , 4.77073 , 4.677 , 0.00181062 , 0.000848346 , 9.06023e-09 , -3.50018e-07 , -7.21184e-07 , 
-3.96479 , 0.0665001 , 0.0117122 , 0.00327666 , 0.0654074 , -0.0654074 , 538.86 , 435.941 , 4.78011 , 4.68676 , 0.00327666 , 0.000843374 , -2.81929e-07 , -5.65811e-07 , -6.37998e-07 , 
-3.96079 , 0.062201 , 0.0103531 , 0.00399405 , 0.0654058 , -0.0654058 , 540.948 , 437.989 , 4.78951 , 4.69653 , 0.00399405 , 0.000838377 , -5.17731e-07 , -6.744e-07 , -4.5625e-07 , 
-3.95679 , 0.0586537 , 0.00843977 , 0.00376138 , 0.0654041 , -0.0654042 , 543.044 , 440.044 , 4.79893 , 4.70632 , 0.00376138 , 0.000833274 , -6.54457e-07 , -6.56007e-07 , -2.04871e-07 , 
-3.95279 , 0.0559733 , 0.00638088 , 0.00251869 , 0.0654025 , -0.0654025 , 545.149 , 442.109 , 4.80837 , 4.71613 , 0.00251869 , 0.000829681 , -6.68246e-07 , -5.15802e-07 , 7.63682e-08 , 
-3.94879 , 0.0540965 , 0.00457699 , 0.000357945 , 0.0654009 , -0.0654009 , 547.262 , 444.181 , 4.81783 , 4.72596 , 0.000357945 , 0.000825835 , -5.5565e-07 , -2.7916e-07 , 3.4377e-07 , 
-3.94479 , 0.0528032 , 0.0033533 , -0.00248852 , 0.0653993 , -0.0653993 , 549.384 , 446.263 , 4.8273 , 4.7358 , -0.00248852 , 0.000822304 , -3.3867e-07 , 8.70132e-09 , 5.55205e-07 , 
-3.94079 , 0.0517651 , 0.00290446 , -0.00568047 , 0.0653977 , -0.0653976 , 551.514 , 448.352 , 4.8368 , 4.74566 , -0.00568047 , 0.000819024 , -5.85665e-08 , 2.93282e-07 , 6.77371e-07 , 
-3.93679 , 0.0506129 , 0.00326041 , -0.00881913 , 0.0653961 , -0.065396 , 553.652 , 450.451 , 4.84632 , 4.75554 , -0.00881913 , 0.000815616 , 2.31182e-07 , 5.20304e-07 , 6.90698e-07 , 
-3.93279 , 0.0490128 , 0.00427911 , -0.0115067 , 0.0653945 , -0.0653944 , 555.799 , 452.558 , 4.85585 , 4.76544 , -0.0115067 , 0.000811703 , 4.74633e-07 , 6.45992e-07 , 5.92971e-07 , 
-3.92879 , 0.0467391 , 0.0056683 , -0.0134069 , 0.0653929 , -0.0653928 , 557.955 , 454.673 , 4.86541 , 4.77536 , -0.0134069 , 0.000805801 , 6.23497e-07 , 6.45093e-07 , 3.99673e-07 , 
-3.92478 , 0.0437297 , 0.00703377 , -0.0142983 , 0.0653914 , -0.0653912 , 560.119 , 456.798 , 4.87499 , 4.78529 , -0.0142983 , 0.000801803 , 6.51927e-07 , 5.21285e-07 , 1.44708e-07 , 
-3.92078 , 0.0401157 , 0.00794718 , -0.0141095 , 0.0653898 , -0.0653897 , 562.292 , 458.931 , 4.88458 , 4.79525 , -0.0141095 , 0.000793534 , 5.50742e-07 , 2.95857e-07 , -1.31113e-07 , 
-3.91678 , 0.0362173 , 0.00802291 , -0.0129323 , 0.0653882 , -0.0653881 , 564.474 , 461.072 , 4.8942 , 4.80522 , -0.0129323 , 0.00078661 , 3.45233e-07 , 1.72837e-08 , -3.81402e-07 , 
-3.91278 , 0.0325057 , 0.00699125 , -0.0110079 , 0.0653867 , -0.0653866 , 566.664 , 463.223 , 4.90383 , 4.81521 , -0.0110079 , 0.000780369 , 7.55824e-08 , -2.60734e-07 , -5.66456e-07 , 
-3.90878 , 0.0295343 , 0.00475543 , -0.00868869 , 0.0653851 , -0.0653851 , 568.863 , 465.382 , 4.91348 , 4.82521 , -0.00868869 , 0.000772001 , -2.04716e-07 , -4.82772e-07 , -6.54738e-07 , 
-3.90478 , 0.0278512 , 0.0014216 , -0.00638038 , 0.0653836 , -0.0653836 , 571.071 , 467.551 , 4.92316 , 4.83524 , -0.00638038 , 0.000763917 , -4.39746e-07 , -6.06345e-07 , -6.3449e-07 , 
-3.90078 , 0.0279048 , -0.00270429 , -0.00447449 , 0.0653821 , -0.065382 , 573.287 , 469.728 , 4.93285 , 4.84528 , -0.00447449 , 0.000757705 , -5.85325e-07 , -6.09973e-07 , -5.11672e-07 , 
-3.89678 , 0.0299606 , -0.00715408 , -0.00328221 , 0.0653806 , -0.0653806 , 575.513 , 471.914 , 4.94257 , 4.85535 , -0.00328221 , 0.000752773 , -6.14025e-07 , -4.9378e-07 , -3.06533e-07 , 
-3.89278 , 0.0340412 , -0.0113642 , -0.00298128 , 0.0653791 , -0.0653791 , 577.747 , 474.109 , 4.9523 , 4.86543 , -0.00298128 , 0.000749811 , -5.21524e-07 , -2.81374e-07 , -5.27681e-08 , 
-3.88878 , 0.0399032 , -0.0147616 , -0.00358573 , 0.0653776 , -0.0653776 , 579.99 , 476.313 , 4.96205 , 4.87553 , -0.00358573 , 0.000748176 , -3.25573e-07 , -1.38184e-08 , 2.08854e-07 , 
-3.88478 , 0.0470554 , -0.0168542 , -0.00494407 , 0.0653761 , -0.0653761 , 582.242 , 478.526 , 4.97183 , 4.88565 , -0.00494407 , 0.000748209 , -6.44948e-08 , 2.56622e-07 , 4.35911e-07 , 
-3.88078 , 0.0548165 , -0.0173117 , -0.00676667 , 0.0653747 , -0.0653746 , 584.504 , 480.748 , 4.98162 , 4.89578 , -0.00676667 , 0.000749428 , 2.10704e-07 , 4.76599e-07 , 5.90853e-07 , 
-3.87678 , 0.0624045 , -0.0160214 , -0.00867774 , 0.0653732 , -0.0653732 , 586.774 , 482.979 , 4.99143 , 4.90594 , -0.00867774 , 0.000751355 , 4.44977e-07 , 6.01412e-07 , 6.46915e-07 , 
-3.87277 , 0.0690435 , -0.0131099 , -0.0102824 , 0.0653718 , -0.0653717 , 589.053 , 485.22 , 5.00127 , 4.91612 , -0.0102824 , 0.000753653 , 5.90174e-07 , 6.04451e-07 , 5.93241e-07 , 
-3.86877 , 0.0740715 , -0.00892727 , -0.0112369 , 0.0653703 , -0.0653702 , 591.342 , 487.469 , 5.01112 , 4.92631 , -0.0112369 , 0.000754388 , 6.1388e-07 , 4.82296e-07 , 4.36449e-07 , 
-3.86477 , 0.0770303 , -0.00399517 , -0.0113089 , 0.0653689 , -0.0653688 , 593.639 , 489.728 , 5.021 , 4.93652 , -0.0113089 , 0.000756578 , 5.12085e-07 , 2.6079e-07 , 2.04353e-07 , 
-3.86077 , 0.0777256 , 0.00107116 , -0.0104168 , 0.0653674 , -0.0653673 , 595.946 , 491.996 , 5.03089 , 4.94675 , -0.0104168 , 0.000755504 , 3.01888e-07 , -1.65304e-08 , -6.47428e-08 , 
-3.85677 , 0.076246 , 0.00565405 , -0.00864148 , 0.0653659 , -0.0653659 , 598.262 , 494.273 , 5.04081 , 4.957 , -0.00864148 , 0.000753721 , 2.91094e-08 , -2.90096e-07 , -3.22305e-07 , 
-3.85277 , 0.0729415 , 0.00922217 , -0.00620811 , 0.0653645 , -0.0653644 , 600.587 , 496.56 , 5.05074 , 4.96727 , -0.00620811 , 0.000750665 , -2.4873e-07 , -5.02e-07 , -5.22631e-07 , 
-3.84877 , 0.0683635 , 0.0114022 , -0.00344235 , 0.065363 , -0.065363 , 602.921 , 498.856 , 5.0607 , 4.97756 , -0.00344235 , 0.000746459 , -4.72459e-07 , -6.07324e-07 , -6.3018e-07 , 
-3.84477 , 0.0631815 , 0.0120224 , -0.000709211 , 0.0653615 , -0.0653615 , 605.265 , 501.161 , 5.07067 , 4.98787 , -0.000709211 , 0.000741401 , -5.94835e-07 , -5.8435e-07 , -6.26446e-07 , 
-3.84077 , 0.0580869 , 0.0111219 , 0.00165347 , 0.0653601 , -0.0653601 , 607.618 , 503.476 , 5.08067 , 4.99819 , 0.00165347 , 0.00073583 , -5.90777e-07 , -4.39043e-07 , -5.13103e-07 , 
-3.83677 , 0.0537033 , 0.00892657 , 0.00339456 , 0.0653586 , -0.0653587 , 609.981 , 505.801 , 5.09069 , 5.00854 , 0.00339456 , 0.00073004 , -4.62389e-07 , -2.03305e-07 , -3.11267e-07 , 
-3.83277 , 0.0505153 , 0.0057972 , 0.00439102 , 0.0653572 , -0.0653572 , 612.353 , 508.134 , 5.10072 , 5.0189 , 0.00439102 , 0.000724332 , -2.38119e-07 , 7.21826e-08 , -5.7415e-08 , 
-3.82877 , 0.0488256 , 0.00216175 , 0.00466389 , 0.0653558 , -0.0653558 , 614.734 , 510.478 , 5.11078 , 5.02929 , 0.00466389 , 0.000718917 , 3.37015e-08 , 3.28942e-07 , 2.03341e-07 , 
-3.82476 , 0.0487454 , -0.00155622 , 0.00436633 , 0.0653544 , -0.0653544 , 617.125 , 512.831 , 5.12086 , 5.03969 , 0.00436633 , 0.000713742 , 2.95092e-07 , 5.12816e-07 , 4.25029e-07 , 
-3.82076 , 0.0502143 , -0.0049991 , 0.00374664 , 0.065353 , -0.065353 , 619.526 , 515.193 , 5.13096 , 5.05012 , 0.00374664 , 0.000709372 , 4.90892e-07 , 5.85773e-07 , 5.69202e-07 , 
-3.81676 , 0.0530435 , -0.00791661 , 0.00309396 , 0.0653516 , -0.0653516 , 621.936 , 517.566 , 5.14108 , 5.06056 , 0.00309396 , 0.000705238 , 5.79568e-07 , 5.32609e-07 , 6.1053e-07 , 
-3.81276 , 0.0569704 , -0.0101811 , 0.00267755 , 0.0653502 , -0.0653502 , 624.356 , 519.948 , 5.15122 , 5.07102 , 0.00267755 , 0.000701519 , 5.4276e-07 , 3.65461e-07 , 5.42315e-07 , 
-3.80876 , 0.0617126 , -0.0117759 , 0.00269181 , 0.0653488 , -0.0653489 , 626.785 , 522.339 , 5.16138 , 5.0815 , 0.00269181 , 0.00069733 , 3.88393e-07 , 1.20514e-07 , 3.76706e-07 , 
-3.80476 , 0.0670093 , -0.0127627 , 0.00321799 , 0.0653475 , -0.0653475 , 629.224 , 524.741 , 5.17156 , 5.092 , 0.00321799 , 0.000694871 , 1.51417e-07 , -1.48671e-07 , 1.44932e-07 , 
-3.80076 , 0.0726432 , -0.0132355 , 0.00421027 , 0.0653461 , -0.0653462 , 631.673 , 527.152 , 5.18176 , 5.10252 , 0.00421027 , 0.000693989 , -1.17898e-07 , -3.85077e-07 , -1.12427e-07 , 
-3.79676 , 0.0784399 , -0.0132747 , 0.005509 , 0.0653448 , -0.0653448 , 634.131 , 529.573 , 5.19199 , 5.11306 , 0.005509 , 0.000692333 , -3.6089e-07 , -5.36303e-07 , -3.48871e-07 , 
-3.79276 , 0.0842471 , -0.0129114 , 0.00687853 , 0.0653434 , -0.0653435 , 636.6 , 532.004 , 5.20223 , 5.12362 , 0.00687853 , 0.000691219 , -5.24122e-07 , -5.69485e-07 , -5.21251e-07 , 
-3.78876 , 0.0899024 , -0.0121123 , 0.00806172 , 0.0653421 , -0.0653421 , 639.078 , 534.445 , 5.2125 , 5.1342 , 0.00806172 , 0.000690496 , -5.71356e-07 , -4.76845e-07 , -5.97853e-07 , 
-3.78476 , 0.0952003 , -0.0107893 , 0.00883962 , 0.0653408 , -0.0653408 , 641.566 , 536.896 , 5.22278 , 5.1448 , 0.00883962 , 0.00069656 , -4.96177e-07 , -2.80848e-07 , -5.69433e-07 , 
-3.78076 , 0.0998701 , -0.00883171 , 0.00908339 , 0.0653394 , -0.0653395 , 644.065 , 539.357 , 5.23309 , 5.15542 , 0.00908339 , 0.000694384 , -3.03731e-07 , -1.73092e-08 , -4.28457e-07 , 
-3.77676 , 0.103575 , -0.00615542 , 0.00878664 , 0.0653381 , -0.0653382 , 646.573 , 541.828 , 5.24342 , 5.16605 , 0.00878664 , 0.000695739 , -4.41464e-08 , 2.50422e-07 , -2.0933e-07 , 
