k , T_6  , T_100 , T_200 , T_500 , T_1000 , 
955.817 , 0.000106098 , -0.000378513 , 0.000207883 , -0.000340978 , 1.35813e-11 , 
956.649 , -0.000267378 , -3.98909e-06 , -0.000204491 , 1.51092e-05 , 1.80001e-11 , 
957.482 , -0.000387757 , 0.000384367 , -0.000485948 , 0.000363602 , 2.3788e-11 , 
958.315 , -0.000176365 , 0.000540991 , -0.000464437 , 0.000541914 , 3.13437e-11 , 
959.149 , 0.000233302 , 0.00036698 , -0.000153504 , 0.000466639 , 4.11732e-11 , 
959.984 , 0.000580721 , -2.68357e-05 , 0.000255586 , 0.000173039 , 5.3915e-11 , 
960.82 , 0.000645402 , -0.000389889 , 0.000511072 , -0.000200965 , 7.03701e-11 , 
961.656 , 0.0003888 , -0.000491108 , 0.0004557 , -0.000479256 , 9.15374e-11 , 
962.493 , -2.05409e-05 , -0.000266312 , 0.000123996 , -0.000530484 , 1.18655e-10 , 
963.331 , -0.000315454 , 0.000140465 , -0.000278652 , -0.000330417 , 1.53243e-10 , 
964.169 , -0.000302791 , 0.000468714 , -0.000502824 , 2.60651e-05 , 1.97161e-10 , 
965.009 , 1.12681e-05 , 0.000508188 , -0.000409735 , 0.000369521 , 2.52651e-10 , 
965.849 , 0.000424793 , 0.00023396 , -5.77167e-05 , 0.000536338 , 3.22397e-10 , 
966.689 , 0.000670886 , -0.000177207 , 0.000333685 , 0.000446889 , 4.0957e-10 , 
967.531 , 0.000591216 , -0.000460346 , 0.000520303 , 0.000144027 , 5.17863e-10 , 
968.373 , 0.000239338 , -0.000433081 , 0.000385851 , -0.000226924 , 6.51496e-10 , 
969.216 , -0.000154016 , -0.000113617 , 1.49388e-05 , -0.000487596 , 8.15191e-10 , 
970.059 , -0.000331654 , 0.000290705 , -0.000359576 , -0.000512396 , 1.01407e-09 , 
970.904 , -0.000178464 , 0.000517545 , -0.000502546 , -0.000289416 , 1.25345e-09 , 
971.749 , 0.000202774 , 0.000419855 , -0.00032445 , 7.33139e-05 , 1.53852e-09 , 
972.595 , 0.000558581 , 6.17236e-05 , 6.19311e-05 , 0.00039973 , 1.8738e-09 , 
973.441 , 0.000651436 , -0.000323064 , 0.000412347 , 0.000531087 , 2.26224e-09 , 
974.289 , 0.000416428 , -0.000483377 , 0.000505307 , 0.000403431 , 2.70408e-09 , 
975.137 , 4.38004e-06 , -0.000314901 , 0.000282411 , 7.92461e-05 , 3.19496e-09 , 
975.985 , -0.000317636 , 7.13358e-05 , -0.000114316 , -0.000282609 , 3.72346e-09 , 
976.835 , -0.000343119 , 0.000421512 , -0.000432383 , -0.000504495 , 4.26754e-09 , 
977.685 , -6.32273e-05 , 0.000505604 , -0.000469421 , -0.000477313 , 4.78972e-09 , 
978.536 , 0.000327188 , 0.000268822 , -0.000202345 , -0.000214603 , 5.23056e-09 , 
979.388 , 0.000559263 , -0.000132047 , 0.000197625 , 0.000153656 , 5.49985e-09 , 
980.24 , 0.000469546 , -0.000431923 , 0.000474263 , 0.000444966 , 5.465e-09 , 
981.094 , 0.000109521 , -0.000432663 , 0.000450498 , 0.000514727 , 4.93575e-09 , 
981.947 , -0.00028846 , -0.000134431 , 0.000142256 , 0.000328361 , 3.64415e-09 , 
982.802 , -0.000466587 , 0.000264183 , -0.000251522 , -2.10003e-05 , 1.21878e-09 , 
983.658 , -0.000314537 , 0.000497974 , -0.000476846 , -0.000358575 , -2.84851e-09 , 
984.514 , 5.63735e-05 , 0.000411671 , -0.00038859 , -0.000515206 , -9.24483e-09 , 
985.371 , 0.000388172 , 6.36271e-05 , -4.44984e-05 , -0.00041235 , -1.88899e-08 , 
986.228 , 0.000450419 , -0.000312953 , 0.000331964 , -0.000101981 , -3.30033e-08 , 
987.087 , 0.000196203 , -0.000465937 , 0.000496437 , 0.00025914 , -5.31886e-08 , 
987.946 , -0.000205762 , -0.000293292 , 0.000342506 , 0.000488341 , -8.15377e-08 , 
988.806 , -0.000485275 , 8.82473e-05 , -2.88201e-05 , 0.000469548 , -1.20759e-07 , 
989.667 , -0.000454055 , 0.00042151 , -0.000374772 , 0.000212509 , -1.74335e-07 , 
990.528 , -0.000133893 , 0.000482061 , -0.00046931 , -0.000151686 , -2.46711e-07 , 
991.39 , 0.000258082 , 0.000229721 , -0.000251139 , -0.000437065 , -3.43529e-07 , 
992.253 , 0.000457522 , -0.000164109 , 0.00013592 , -0.000497707 , -4.71899e-07 , 
993.117 , 0.000333612 , -0.000432363 , 0.00043718 , -0.000302719 , -6.40728e-07 , 
993.981 , -2.12966e-05 , -0.000393408 , 0.000454595 , 4.74682e-05 , -8.61103e-07 , 
994.846 , -0.000355027 , -7.45542e-05 , 0.000177386 , 0.000372341 , -1.14675e-06 , 
995.712 , -0.000428995 , 0.00030639 , -0.000210648 , 0.000504209 , -1.51453e-06 , 
996.579 , -0.000182698 , 0.000489485 , -0.00045253 , 0.000375019 , -1.98508e-06 , 
997.447 , 0.000224228 , 0.000350184 , -0.000388348 , 5.20227e-05 , -2.58346e-06 , 
998.315 , 0.000521945 , -1.53713e-05 , -6.15014e-05 , -0.000296701 , -3.33991e-06 , 
999.184 , 0.000516857 , -0.000356079 , 0.000309952 , -0.000489448 , -4.29075e-06 , 
1000.05 , 0.000225625 , -0.000438157 , 0.000478418 , -0.000425726 , -5.47924e-06 , 
1000.92 , -0.000136525 , -0.000205915 , 0.000331977 , -0.00013914 , -6.95663e-06 , 
1001.8 , -0.000305617 , 0.000179775 , -3.06616e-05 , 0.000219755 , -8.78321e-06 , 
1002.67 , -0.000153016 , 0.000452343 , -0.000366089 , 0.000462201 , -1.10294e-05 , 
1003.54 , 0.000224545 , 0.000423703 , -0.000449367 , 0.000460566 , -1.37769e-05 , 
1004.41 , 0.000572355 , 0.000114504 , -0.000225215 , 0.00021597 , -1.71196e-05 , 
1005.29 , 0.000655899 , -0.00026006 , 0.000154619 , -0.000141857 , -2.11648e-05 , 
1006.16 , 0.000425301 , -0.000439637 , 0.000433535 , -0.000422954 , -2.6034e-05 , 
1007.04 , 5.04362e-05 , -0.00029986 , 0.000423359 , -0.000477932 , -3.18634e-05 , 
1007.91 , -0.000198504 , 6.0896e-05 , 0.000131749 , -0.000277738 , -3.88044e-05 , 
1008.79 , -0.00014138 , 0.000390084 , -0.000242837 , 7.04151e-05 , -4.70231e-05 , 
1009.67 , 0.000184745 , 0.000457536 , -0.000445776 , 0.000379977 , -5.67003e-05 , 
1010.55 , 0.000551855 , 0.000216722 , -0.000339472 , 0.000484886 , -6.80296e-05 , 
1011.43 , 0.000702591 , -0.0001625 , 2.77255e-06 , 0.000328957 , -8.12154e-05 , 
1012.31 , 0.000533027 , -0.000413188 , 0.000346644 , -3.46942e-06 , -9.64702e-05 , 
1013.19 , 0.000166769 , -0.000359241 , 0.000456953 , -0.000332607 , -0.00011401 , 
1014.07 , -0.000132853 , -3.96454e-05 , 0.000258768 , -0.000480249 , -0.000134048 , 
1014.95 , -0.000150439 , 0.000318961 , -0.00011103 , -0.000366487 , -0.00015679 , 
1015.84 , 0.00012767 , 0.000462617 , -0.000397711 , -5.34935e-05 , -0.000182425 , 
1016.72 , 0.000503597 , 0.000290075 , -0.000404057 , 0.00028788 , -0.000211113 , 
1017.61 , 0.000709751 , -7.52368e-05 , -0.000126466 , 0.000471092 , -0.000242977 , 
1018.49 , 0.000600955 , -0.000372905 , 0.000242398 , 0.000396007 , -0.000278089 , 
1019.38 , 0.000258865 , -0.000391036 , 0.000446877 , 0.000104131 , -0.000316455 , 
1020.27 , -6.68465e-05 , -0.000117528 , 0.000345588 , -0.000243734 , -0.000358002 , 
1021.15 , -0.000138734 , 0.0002512 , 9.74069e-06 , -0.000455747 , -0.000402557 , 
1022.04 , 9.66267e-05 , 0.000450782 , -0.000326261 , -0.000414923 , -0.000449839 , 
1022.93 , 0.000469748 , 0.000338546 , -0.000428143 , -0.000144157 , -0.000499437 , 
1023.82 , 0.000710933 , -3.89391e-06 , -0.000225396 , 0.000206004 , -0.000550798 , 
1024.71 , 0.000646059 , -0.000329285 , 0.000139268 , 0.000440688 , -0.000603216 , 
1025.61 , 0.000323212 , -0.000402946 , 0.000409777 , 0.000429183 , -0.000655823 , 
1026.5 , -2.23844e-05 , -0.000172297 , 0.000396423 , 0.000178195 , -0.000707586 , 
1027.39 , -0.000140149 , 0.000195 , 0.00010935 , -0.00017145 , -0.000757307 , 
1028.29 , 5.25092e-05 , 0.000432441 , -0.000248424 , -0.000423391 , -0.000803634 , 
1029.18 , 0.000409596 , 0.000368112 , -0.000424149 , -0.000436002 , -0.00084508 , 
1030.08 , 0.000663607 , 4.97738e-05 , -0.00029404 , -0.000202431 , -0.000880045 , 
1030.97 , 0.000622227 , -0.000289814 , 4.89443e-05 , 0.000145081 , -0.000906856 , 
1031.87 , 0.00031012 , -0.000402647 , 0.000360855 , 0.000409604 , -0.000923815 , 
1032.77 , -4.90171e-05 , -0.000206761 , 0.000420041 , 0.00044108 , -0.000929254 , 
1033.67 , -0.000197473 , 0.000153622 , 0.000185005 , 0.000221836 , -0.000921606 , 
1034.57 , -3.40988e-05 , 0.000413734 , -0.000175826 , -0.000122877 , -0.000899479 , 
1035.47 , 0.000310788 , 0.000382693 , -0.00040425 , -0.000395961 , -0.00086174 , 
1036.37 , 0.000572202 , 8.40554e-05 , -0.000337052 , -0.000441091 , -0.000807605 , 
1037.27 , 0.000547692 , -0.000261411 , -2.31308e-05 , -0.00023257 , -0.000736719 , 
1038.18 , 0.000248379 , -0.000398602 , 0.000311389 , 0.000109421 , -0.000649248 , 
1039.08 , -0.000109113 , -0.000226777 , 0.000425702 , 0.000387599 , -0.000545946 , 
1039.98 , -0.000264423 , 0.000125668 , 0.000237895 , 0.000441282 , -0.000428216 , 
1040.89 , -0.000108436 , 0.000396307 , -0.000115705 , 0.000239571 , -0.00029815 , 
1041.79 , 0.000234706 , 0.000383701 , -0.000378905 , -0.000100262 , -0.000158533 , 
1042.7 , 0.000500612 , 9.75092e-05 , -0.000361163 , -0.000380435 , -1.28298e-05 , 
1043.61 , 0.000483463 , -0.000248501 , -7.59985e-05 , -0.000437665 , 0.00013488 , 
1044.52 , 0.000191128 , -0.000395987 , 0.000268582 , -0.000238675 , 0.000279999 , 
1045.43 , -0.000160698 , -0.000235372 , 0.000421369 , 9.98396e-05 , 0.000417552 , 
1046.34 , -0.000311624 , 0.000111856 , 0.000271222 , 0.000379135 , 0.000542368 , 
1047.25 , -0.000153971 , 0.00038416 , -7.14814e-05 , 0.000434987 , 0.000649302 , 
1048.16 , 0.000185213 , 0.000376615 , -0.000355367 , 0.000234615 , 0.000733479 , 
1049.07 , 0.00044045 , 9.5445e-05 , -0.000372272 , -0.000103467 , 0.00079057 , 
1049.98 , 0.000409844 , -0.00024639 , -0.000110287 , -0.000379028 , 0.000817065 , 
1050.9 , 0.000109219 , -0.000389981 , 0.000237171 , -0.000428607 , 0.000810546 , 
1051.81 , -0.000239658 , -0.000226539 , 0.00041368 , -0.000222832 , 0.000769933 , 
1052.73 , -0.000378492 , 0.000119841 , 0.000289144 , 0.000115546 , 0.00069568 , 
1053.65 , -0.000210362 , 0.000386184 , -4.37204e-05 , 0.000384376 , 0.000589916 , 
1054.56 , 0.00012577 , 0.000370641 , -0.000337746 , 0.000422781 , 0.000456491 , 
1055.48 , 0.000361799 , 8.65162e-05 , -0.000374598 , 0.000207814 , 0.000300941 , 
1056.4 , 0.000307079 , -0.00024762 , -0.000127255 , -0.000131202 , 0.00013033 , 
1057.32 , -4.1512e-06 , -0.000374913 , 0.000219515 , -0.000389977 , -4.7014e-05 , 
1058.24 , -0.000338768 , -0.000197115 , 0.000406682 , -0.00041229 , -0.000221874 , 
1059.16 , -0.000444937 , 0.00014966 , 0.00029452 , -0.000184706 , -0.000384621 , 
1060.08 , -0.000247402 , 0.000399177 , -3.25042e-05 , 0.000154704 , -0.000525763 , 
1061 , 9.37342e-05 , 0.000359906 , -0.000328659 , 0.000399642 , -0.000636557 , 
1061.93 , 0.000307209 , 6.29215e-05 , -0.000371343 , 0.000400945 , -0.00070962 , 
1062.85 , 0.000221829 , -0.000261769 , -0.000128738 , 0.000157853 , -0.00073952 , 
1063.78 , -9.97508e-05 , -0.000362985 , 0.000215779 , -0.000180904 , -0.000723287 , 
1064.7 , -0.00040974 , -0.000163191 , 0.000401732 , -0.000407648 , -0.000660797 , 
1065.63 , -0.000469184 , 0.000180917 , 0.000288527 , -0.000383079 , -0.000554991 , 
1066.56 , -0.000235672 , 0.000399886 , -3.76835e-05 , -0.00012232 , -0.000411893 , 
1067.49 , 0.000102788 , 0.000321348 , -0.000328897 , 0.000213744 , -0.000240389 , 
1068.42 , 0.00027526 , 4.87644e-06 , -0.000363567 , 0.000417314 , -5.17847e-05 , 
1069.35 , 0.000141358 , -0.000304031 , -0.000115505 , 0.000362224 , 0.000140879 , 
1070.28 , -0.000197559 , -0.000365773 , 0.000225635 , 8.26441e-05 , 0.000323694 , 
1071.21 , -0.000478038 , -0.000134589 , 0.000398847 , -0.000247467 , 0.000482897 , 
1072.14 , -0.000482952 , 0.000205135 , 0.000271534 , -0.00042223 , 0.000605965 , 
1073.07 , -0.000213915 , 0.00038362 , -5.84021e-05 , -0.000332361 , 0.000682681 , 
1074.01 , 0.000109601 , 0.000258391 , -0.00033719 , -3.40625e-05 , 0.000706111 , 
1074.94 , 0.000224717 , -7.27115e-05 , -0.000350168 , 0.000285492 , 0.000673367 , 
1075.88 , 3.49648e-05 , -0.00034822 , -8.7468e-05 , 0.000425289 , 0.000586081 , 
1076.81 , -0.000312048 , -0.00034976 , 0.000247772 , 0.000297111 , 0.000450528 , 
1077.75 , -0.000542059 , -7.54895e-05 , 0.000395997 , -1.82016e-05 , 0.000277335 , 
1078.69 , -0.000473689 , 0.000257857 , 0.000242301 , -0.000321122 , 8.07831e-05 , 
1079.63 , -0.000164382 , 0.000386991 , -9.38896e-05 , -0.000419449 , -0.000122283 , 
1080.57 , 0.000135113 , 0.000211968 , -0.000350999 , -0.000250529 , -0.000313854 , 
1081.51 , 0.000182187 , -0.000123548 , -0.000328679 , 7.81939e-05 , -0.000476365 , 
1082.45 , -6.1867e-05 , -0.000346687 , -4.43937e-05 , 0.000356942 , -0.000594374 , 
1083.39 , -0.000400074 , -0.000273971 , 0.000279515 , 0.000407311 , -0.000656143 , 
1084.34 , -0.000558724 , 4.08291e-05 , 0.000389297 , 0.000196812 , -0.000654961 , 
1085.28 , -0.000409305 , 0.000348966 , 0.000198765 , -0.000139522 , -0.000590043 , 
1086.22 , -7.35206e-05 , 0.000406289 , -0.000142385 , -0.000385227 , -0.000466896 , 
1087.17 , 0.000174829 , 0.000170108 , -0.000365583 , -0.000381659 , -0.000297043 , 
1088.12 , 0.000132476 , -0.000165819 , -0.000294745 , -0.000130875 , -9.71149e-05 , 
1089.06 , -0.000167124 , -0.000327576 , 1.43045e-05 , 0.000204875 , 0.000112658 , 
1090.01 , -0.000480311 , -0.000183133 , 0.000317148 , 0.000407655 , 0.000310437 , 
1090.96 , -0.000551992 , 0.000149784 , 0.000373774 , 0.00034536 , 0.000475053 , 
1091.91 , -0.000324785 , 0.000398571 , 0.000139128 , 5.83022e-05 , 0.000588344 , 
1092.86 , 1.32386e-05 , 0.000357429 , -0.000200308 , -0.000266207 , 0.000637293 , 
1093.81 , 0.000182602 , 5.57559e-05 , -0.000374154 , -0.000415713 , 0.000615701 , 
1094.76 , 4.26363e-05 , -0.00026483 , -0.000243541 , -0.000291885 , 0.000525167 , 
1095.72 , -0.000291723 , -0.000347372 , 8.73802e-05 , 2.42158e-05 , 0.000375224 , 
1096.67 , -0.000543939 , -0.000130067 , 0.000353821 , 0.000324564 , 0.000182534 , 
1097.62 , -0.000504303 , 0.000202472 , 0.000342027 , 0.000410819 , -3.08003e-05 , 
1098.58 , -0.000204223 , 0.000370497 , 6.11781e-05 , 0.000225605 , -0.000239676 , 
1099.54 , 0.000108851 , 0.000229684 , -0.000263053 , -0.000108669 , -0.000418921 , 
1100.49 , 0.000176437 , -0.000108855 , -0.000369447 , -0.000370128 , -0.000546388 , 
1101.45 , -5.56411e-05 , -0.000369196 , -0.00017195 , -0.000384587 , -0.00060582 , 
1102.41 , -0.000391323 , -0.000338329 , 0.000169999 , -0.00014202 , -0.000589114 , 
1103.37 , -0.000547403 , -4.30798e-05 , 0.000379526 , 0.000195812 , -0.00049765 , 
1104.33 , -0.000390549 , 0.000271201 , 0.000286426 , 0.000402744 , -0.000342445 , 
1105.29 , -4.9919e-05 , 0.000343899 , -3.40562e-05 , 0.000339656 , -0.00014305 , 
1106.25 , 0.000190206 , 0.000116263 , -0.000321359 , 4.85421e-05 , 7.47366e-05 , 
1107.22 , 0.000129039 , -0.000218817 , -0.000341194 , -0.00027475 , 0.000282118 , 
1108.18 , -0.000181022 , -0.000377259 , -7.69921e-05 , -0.000411913 , 0.000451089 , 
1109.14 , -0.000477442 , -0.000221638 , 0.000255549 , -0.000269793 , 0.000558304 , 
1110.11 , -0.000508543 , 0.000122581 , 0.000384103 , 5.57098e-05 , 0.000588457 , 
1111.07 , -0.000246611 , 0.000371064 , 0.000202933 , 0.000343713 , 0.000536695 , 
1112.04 , 8.77134e-05 , 0.000319015 , -0.000139423 , 0.000398028 , 0.000409631 , 
1113.01 , 0.000211919 , 1.40426e-05 , -0.00036124 , 0.000181167 , 0.000224763 , 
1113.98 , 2.1885e-05 , -0.000283008 , -0.00027932 , -0.000159088 , 8.28043e-06 , 
1114.95 , -0.000318485 , -0.000317777 , 3.92109e-05 , -0.000389841 , -0.00020851 , 
1115.92 , -0.000515952 , -5.79398e-05 , 0.000331219 , -0.000352463 , -0.000393657 , 
1116.89 , -0.000398149 , 0.000278341 , 0.000354681 , -7.21554e-05 , -0.000519331 , 
1117.86 , -6.18711e-05 , 0.000406702 , 8.96831e-05 , 0.000258326 , -0.000566156 , 
1118.84 , 0.000208553 , 0.000218421 , -0.000243924 , 0.000410803 , -0.000526419 , 
1119.81 , 0.000184518 , -0.000125927 , -0.000368429 , 0.000279388 , -0.000405605 , 
1120.78 , -0.000109993 , -0.000332175 , -0.000179627 , -4.53454e-05 , -0.00022192 , 
1121.76 , -0.00041798 , -0.000223426 , 0.000165245 , -0.000338115 , -3.78339e-06 , 
1122.74 , -0.000470225 , 0.000107887 , 0.000377785 , -0.000394985 , 0.000214407 , 
1123.71 , -0.000218048 , 0.000378005 , 0.000279513 , -0.000175784 , 0.000397648 , 
1124.69 , 0.000123451 , 0.000354729 , -4.771e-05 , 0.000166807 , 0.000515997 , 
1125.67 , 0.00026069 , 5.74907e-05 , -0.000329185 , 0.000393042 , 0.000549636 , 
1126.65 , 7.63346e-05 , -0.000258213 , -0.000327771 , 0.000343861 , 0.000492423 , 
1127.63 , -0.000267616 , -0.000320333 , -4.415e-05 , 5.32717e-05 , 0.000353298 , 
1128.61 , -0.000469447 , -7.55614e-05 , 0.000282517 , -0.000274438 , 0.000155171 , 
1129.59 , -0.000350218 , 0.000263286 , 0.000375783 , -0.000407915 , -6.86157e-05 , 
1130.58 , -1.0693e-05 , 0.000400458 , 0.000156095 , -0.000252285 , -0.000279763 , 
1131.56 , 0.000255511 , 0.000213786 , -0.000190622 , 8.27372e-05 , -0.000441543 , 
1132.55 , 0.000218408 , -0.000138086 , -0.000369706 , 0.000359525 , -0.000525293 , 
1133.53 , -8.60845e-05 , -0.000352469 , -0.000228219 , 0.000380911 , -0.000515702 , 
1134.52 , -0.000386448 , -0.000246013 , 0.000113798 , 0.000131076 , -0.00041389 , 
1135.51 , -0.000413643 , 8.45199e-05 , 0.000364473 , -0.000212019 , -0.000237618 , 
1136.5 , -0.000138632 , 0.000345721 , 0.000309039 , -0.000402875 , -1.84742e-05 , 
1137.48 , 0.000200579 , 0.000304072 , -5.60889e-06 , -0.000304202 , 0.000203595 , 
1138.47 , 0.000308074 , -8.38683e-06 , -0.000309794 , 1.37007e-05 , 0.000387485 , 
1139.47 , 9.19333e-05 , -0.000320666 , -0.000341844 , 0.000322297 , 0.000498599 , 
1140.46 , -0.000253147 , -0.000360211 , -7.358e-05 , 0.000398807 , 0.000515537 , 
1141.45 , -0.000417472 , -9.33426e-05 , 0.00026412 , 0.000187379 , 0.000434495 , 
1142.44 , -0.000251486 , 0.00024378 , 0.000379497 , -0.000159401 , 0.000270413 , 
1143.44 , 0.000100099 , 0.000352818 , 0.000172167 , -0.000390017 , 5.45322e-05 , 
1144.43 , 0.00032616 , 0.000137413 , -0.000178813 , -0.000336423 , -0.000171331 , 
1145.43 , 0.000226775 , -0.000210297 , -0.000368959 , -3.70667e-05 , -0.000362774 , 
1146.43 , -0.000106944 , -0.000379228 , -0.000232558 , 0.00028992 , -0.000481582 , 
1147.42 , -0.000373008 , -0.000216035 , 0.000112216 , 0.000405277 , -0.000503527 , 
1148.42 , -0.000328836 , 0.000137062 , 0.00036492 , 0.000223954 , -0.000423594 , 
1149.42 , -9.92579e-06 , 0.000367686 , 0.000304484 , -0.000121448 , -0.000257441 , 
1150.42 , 0.000300672 , 0.000271882 , -1.68396e-05 , -0.000376979 , -3.86551e-05 , 
1151.42 , 0.000326571 , -6.25697e-05 , -0.000317849 , -0.000353949 , 0.000187799 , 
1152.43 , 4.79211e-05 , -0.00033349 , -0.000334161 , -6.88014e-05 , 0.000374716 , 
1153.43 , -0.000279429 , -0.000294916 , -5.08667e-05 , 0.000267826 , 0.000482541 , 
1154.43 , -0.000354734 , 2.11522e-05 , 0.000283037 , 0.000406247 , 0.000487931 , 
1155.44 , -0.000105443 , 0.000332273 , 0.000373007 , 0.000243147 , 0.000389115 , 
1156.44 , 0.000245597 , 0.000359537 , 0.000139053 , -0.000100575 , 0.00020675 , 
1157.45 , 0.000381737 , 8.00114e-05 , -0.000212352 , -0.000368719 , -2.00794e-05 , 
1158.46 , 0.000181116 , -0.00025115 , -0.000369873 , -0.000360607 , -0.000242012 , 
1159.47 , -0.000170888 , -0.000330886 , -0.000193272 , -8.17906e-05 , -0.000410085 , 
1160.48 , -0.000349742 , -8.35133e-05 , 0.000160988 , 0.000258901 , -0.000486628 , 
1161.49 , -0.000188516 , 0.000269157 , 0.000377638 , 0.000405285 , -0.000453949 , 
1162.5 , 0.000168159 , 0.000408481 , 0.000263127 , 0.000246659 , -0.00031876 , 
1163.51 , 0.000395677 , 0.000209347 , -8.07939e-05 , -9.77436e-05 , -0.000111166 , 
1164.52 , 0.000287626 , -0.000144613 , -0.00034669 , -0.000367657 , 0.000121729 , 
1165.53 , -5.3226e-05 , -0.000327899 , -0.000296071 , -0.000358317 , 0.000326346 , 
1166.55 , -0.000308465 , -0.000171219 , 2.61021e-05 , -7.63371e-05 , 0.00045495 , 
1167.56 , -0.000237753 , 0.000182121 , 0.000330476 , 0.000264118 , 0.00047696 , 
1168.58 , 9.79303e-05 , 0.000406594 , 0.000342793 , 0.000403495 , 0.000386526 , 
1169.6 , 0.000391357 , 0.000293686 , 5.14336e-05 , 0.000234946 , 0.000204435 , 
1170.62 , 0.000373405 , -5.4967e-05 , -0.000280818 , -0.000113012 , -2.63115e-05 , 
1171.64 , 6.37379e-05 , -0.000319966 , -0.000353324 , -0.000373772 , -0.000250409 , 
1172.65 , -0.000246227 , -0.000258749 , -9.99733e-05 , -0.000346792 , -0.000413424 , 
1173.68 , -0.000264222 , 6.92456e-05 , 0.000249679 , -5.24147e-05 , -0.000475129 , 
1174.7 , 2.95447e-05 , 0.000356568 , 0.000377816 , 0.000282617 , -0.000419701 , 
1175.72 , 0.000362717 , 0.000332794 , 0.000167463 , 0.00039934 , -0.000260142 , 
1176.74 , 0.000425121 , 1.67531e-05 , -0.000189869 , 0.000206999 , -3.56219e-05 , 
1177.77 , 0.000160182 , -0.000299698 , -0.000367788 , -0.000145601 , 0.00019784 , 
1178.79 , -0.000180618 , -0.00032327 , -0.000203178 , -0.000384527 , 0.000381218 , 
1179.82 , -0.00027338 , -3.38435e-05 , 0.000153516 , -0.000323493 , 0.00046747 , 
1180.85 , -2.72397e-05 , 0.000295403 , 0.00037502 , -9.75739e-06 , 0.000433847 , 
1181.87 , 0.000328686 , 0.000353162 , 0.000257428 , 0.000311612 , 0.000288259 , 
1182.9 , 0.000460808 , 8.25579e-05 , -9.14153e-05 , 0.000388766 , 6.78335e-05 , 
1183.93 , 0.000246914 , -0.000264226 , -0.000350053 , 0.000160807 , -0.000170225 , 
1184.96 , -0.000106967 , -0.000362554 , -0.000279537 , -0.000193314 , -0.000363316 , 
1185.99 , -0.00026129 , -0.000121729 , 5.507e-05 , -0.000394633 , -0.000459944 , 
1187.03 , -6.60236e-05 , 0.000228286 , 0.000343728 , -0.000283993 , -0.000433688 , 
1188.06 , 0.00029537 , 0.000353629 , 0.000318281 , 5.13946e-05 , -0.000290802 , 
1189.09 , 0.000479946 , 0.000133189 , 2.02706e-06 , 0.000345872 , -6.91611e-05 , 
1190.13 , 0.000312948 , -0.000225259 , -0.000310775 , 0.000365486 , 0.000171431 , 
1191.16 , -4.38946e-05 , -0.000381469 , -0.000328319 , 9.43671e-05 , 0.0003652 , 
1192.2 , -0.000246232 , -0.00018663 , -3.39461e-05 , -0.000251549 , 0.000458429 , 
1193.24 , -9.7413e-05 , 0.000173784 , 0.000297172 , -0.000395943 , 0.000424593 , 
1194.28 , 0.000261641 , 0.000356141 , 0.000354822 , -0.000223038 , 0.000272298 , 
1195.32 , 0.000487139 , 0.000187238 , 8.48741e-05 , 0.000128763 , 4.35391e-05 , 
1196.36 , 0.0003638 , -0.00016895 , -0.000258834 , 0.000376922 , -0.000197536 , 
1197.4 , 1.35768e-05 , -0.000367762 , -0.000352422 , 0.000321597 , -0.000382451 , 
1198.44 , -0.00022137 , -0.000215105 , -0.000107262 , 7.26059e-06 , -0.000457925 , 
1199.48 , -0.00011007 , 0.000144738 , 0.000245394 , -0.000312137 , -0.000401508 , 
