z , j_6 , j_100 , j_200 , j_500 , j_1000 , 
681.536 , -0.000231572 , -0.00120071 , 0.00142284 , 0.0016118 , 0 , 
681.736 , 6.09227e-05 , -0.00134541 , 0.00148721 , 0.0014937 , 0 , 
681.936 , 0.000350822 , -0.00143754 , 0.00149736 , 0.00134817 , 0 , 
682.136 , 0.000626564 , -0.00147353 , 0.00145294 , 0.00117788 , 0 , 
682.336 , 0.000877159 , -0.00145201 , 0.0013556 , 0.000985968 , 0 , 
682.537 , 0.00109264 , -0.00137387 , 0.00120893 , 0.000775978 , 0 , 
682.737 , 0.00126444 , -0.00124219 , 0.0010183 , 0.000551784 , 0 , 
682.937 , 0.00138573 , -0.00106213 , 0.000790662 , 0.000317525 , 0 , 
683.137 , 0.0014517 , -0.000840733 , 0.000534339 , 7.75329e-05 , 0 , 
683.337 , 0.00145974 , -0.000586667 , 0.000258692 , -0.000163753 , 0 , 
683.537 , 0.00140959 , -0.000309867 , -2.6219e-05 , -0.000401864 , 0 , 
683.737 , 0.00130328 , -2.11421e-05 , -0.000310009 , -0.000632391 , 0 , 
683.937 , 0.00114508 , 0.000268244 , -0.000582336 , -0.000851059 , 0 , 
684.137 , 0.000941304 , 0.000546994 , -0.000833271 , -0.00105381 , 0 , 
684.337 , 0.000700122 , 0.000804235 , -0.00105368 , -0.00123687 , 0 , 
684.537 , 0.000431174 , 0.00102995 , -0.00123554 , -0.00139685 , 0 , 
684.737 , 0.000145195 , 0.00121536 , -0.00137225 , -0.00153077 , 0 , 
684.937 , -0.000146411 , 0.00135325 , -0.00145885 , -0.00163614 , 0 , 
685.137 , -0.000432008 , 0.00143824 , -0.00149219 , -0.00171099 , 0 , 
685.337 , -0.000700211 , 0.00146707 , -0.0014711 , -0.00175392 , 0 , 
685.537 , -0.000940343 , 0.00143865 , -0.00139637 , -0.00176413 , 0 , 
685.737 , -0.00114285 , 0.00135412 , -0.00127077 , -0.00174144 , 0 , 
685.937 , -0.00129968 , 0.0012168 , -0.00109888 , -0.00168626 , 0 , 
686.137 , -0.0014046 , 0.00103208 , -0.000887012 , -0.00159961 , 0 , 
686.337 , -0.00145345 , 0.000807196 , -0.00064291 , -0.00148312 , 0 , 
686.537 , -0.00144433 , 0.000550953 , -0.000375503 , -0.00133896 , 0 , 
686.737 , -0.00137765 , 0.000273361 , -9.45529e-05 , -0.00116983 , 0 , 
686.937 , -0.00125607 , -1.47401e-05 , 0.000189687 , -0.000978886 , 0 , 
687.137 , -0.00108448 , -0.000302097 , 0.000466839 , -0.000769713 , 0 , 
687.337 , -0.000869763 , -0.000577495 , 0.000726792 , -0.00054623 , 0 , 
687.538 , -0.000620497 , -0.000830199 , 0.000960076 , -0.00031263 , 0 , 
687.738 , -0.000346638 , -0.00105037 , 0.0011582 , -7.32958e-05 , 0 , 
687.938 , -5.91141e-05 , -0.00122942 , 0.00131394 , 0.000167276 , 0 , 
688.138 , 0.000230598 , -0.00136038 , 0.00142162 , 0.000404563 , 0 , 
688.338 , 0.000510945 , -0.00143818 , 0.00147736 , 0.000634099 , 0 , 
688.538 , 0.000770761 , -0.00145981 , 0.00147916 , 0.000851566 , 0 , 
688.738 , 0.000999704 , -0.00142448 , 0.00142696 , 0.00105287 , 0 , 
688.938 , 0.00118866 , -0.00133356 , 0.00132271 , 0.0012342 , 0 , 
689.138 , 0.0013301 , -0.00119065 , 0.00117022 , 0.00139215 , 0 , 
689.338 , 0.00141843 , -0.00100136 , 0.000975103 , 0.00152374 , 0 , 
689.538 , 0.00145018 , -0.000773104 , 0.000744506 , 0.00162647 , 0 , 
689.738 , 0.00142409 , -0.000514809 , 0.000486861 , 0.00169841 , 0 , 
689.938 , 0.00134124 , -0.000236567 , 0.000211583 , 0.00173818 , 0 , 
690.138 , 0.00120495 , 5.0746e-05 , -7.12588e-05 , 0.00174504 , 0 , 
690.338 , 0.00102071 , 0.000335908 , -0.000351332 , 0.00171886 , 0 , 
690.538 , 0.000795889 , 0.000607796 , -0.000618414 , 0.00166012 , 0 , 
690.738 , 0.000539468 , 0.000855811 , -0.000862762 , 0.00156995 , 0 , 
690.938 , 0.000261682 , 0.00107028 , -0.00107546 , 0.00145004 , 0 , 
691.138 , -2.63748e-05 , 0.00124284 , -0.00124874 , 0.00130268 , 0 , 
691.338 , -0.000313209 , 0.00136679 , -0.00137631 , 0.00113066 , 0 , 
691.538 , -0.000587393 , 0.00143733 , -0.00145355 , 0.000937244 , 0 , 
691.738 , -0.000838006 , 0.00145173 , -0.00147764 , 0.000726119 , 0 , 
691.938 , -0.00105506 , 0.00140945 , -0.00144773 , 0.000501296 , 0 , 
692.138 , -0.00122992 , 0.00131218 , -0.00136494 , 0.000267056 , 0 , 
692.338 , -0.00135564 , 0.00116375 , -0.00123234 , 2.78649e-05 , 0 , 
692.539 , -0.00142726 , 0.000969981 , -0.00105479 , -0.000211719 , 0 , 
692.739 , -0.00144194 , 0.000738463 , -0.000838802 , -0.000447126 , 0 , 
692.939 , -0.00139911 , 0.000478247 , -0.000592281 , -0.00067386 , 0 , 
693.139 , -0.00130051 , 0.000199513 , -0.00032426 , -0.000887587 , 0 , 
693.339 , -0.00115014 , -8.6843e-05 , -4.45471e-05 , -0.00108422 , 0 , 
693.539 , -0.000954006 , -0.000369646 , 0.000236634 , -0.00126001 , 0 , 
693.739 , -0.000719948 , -0.000637861 , 0.000509007 , -0.00141158 , 0 , 
693.939 , -0.000457314 , -0.000881016 , 0.000762615 , -0.00153603 , 0 , 
694.139 , -0.000176603 , -0.00108963 , 0.000988197 , -0.00163096 , 0 , 
694.339 , 0.000110983 , -0.0012556 , 0.00117753 , -0.00169457 , 0 , 
694.539 , 0.000393982 , -0.00137245 , 0.00132371 , -0.00172563 , 0 , 
694.739 , 0.000661115 , -0.00143567 , 0.00142142 , -0.00172354 , 0 , 
694.939 , 0.000901731 , -0.00144278 , 0.00146709 , -0.00168833 , 0 , 
695.139 , 0.00110625 , -0.00139357 , 0.00145909 , -0.00162069 , 0 , 
695.339 , 0.00126656 , -0.00128998 , 0.00139775 , -0.00152192 , 0 , 
695.539 , 0.00137629 , -0.0011361 , 0.00128535 , -0.00139391 , 0 , 
695.739 , 0.00143108 , -0.000937946 , 0.001126 , -0.00123913 , 0 , 
695.939 , 0.00142878 , -0.000703279 , 0.000925556 , -0.00106056 , 0 , 
696.139 , 0.00136951 , -0.000441293 , 0.000691382 , -0.000861642 , 0 , 
696.339 , 0.00125569 , -0.000162233 , 0.000432061 , -0.000646215 , 0 , 
696.539 , 0.00109187 , 0.000123003 , 0.000157086 , -0.000418435 , 0 , 
696.739 , 0.000884618 , 0.000403277 , -0.000123481 , -0.000182703 , 0 , 
696.939 , 0.000642207 , 0.000667639 , -0.000399368 , 5.64261e-05 , 0 , 
697.139 , 0.000374336 , 0.000905779 , -0.000660484 , 0.000294325 , 0 , 
697.339 , 9.16977e-05 , 0.00110842 , -0.00089729 , 0.00052639 , 0 , 
697.54 , -0.000194437 , 0.00126767 , -0.00110114 , 0.00074813 , 0 , 
697.74 , -0.000472659 , 0.00137733 , -0.00126458 , 0.000955245 , 0 , 
697.94 , -0.000731871 , 0.00143314 , -0.00138165 , 0.00114372 , 0 , 
698.14 , -0.000961755 , 0.00143295 , -0.0014481 , 0.00130989 , 0 , 
698.34 , -0.00115317 , 0.00137682 , -0.00146152 , 0.00145055 , 0 , 
698.54 , -0.00129851 , 0.00126697 , -0.00142146 , 0.00156294 , 0 , 
698.74 , -0.00139199 , 0.00110769 , -0.0013294 , 0.0016449 , 0 , 
698.94 , -0.00142991 , 0.00090525 , -0.00118872 , 0.00169481 , 0 , 
699.14 , -0.0014108 , 0.000667578 , -0.00100463 , 0.00171172 , 0 , 
699.34 , -0.00133547 , 0.000403977 , -0.00078387 , 0.00169529 , 0 , 
699.54 , -0.00120694 , 0.000124749 , -0.000534546 , 0.00164584 , 0 , 
699.74 , -0.00103036 , -0.000159194 , -0.000265793 , 0.00156433 , 0 , 
699.94 , -0.000812798 , -0.000436755 , 1.25365e-05 , 0.00145236 , 0 , 
700.14 , -0.000562961 , -0.000697098 , 0.000290244 , 0.0013121 , 0 , 
700.34 , -0.000290825 , -0.000930074 , 0.000557169 , 0.0011463 , 0 , 
700.54 , -7.24759e-06 , -0.0011266 , 0.000803545 , 0.000958194 , 0 , 
700.74 , 0.00027646 , -0.00127901 , 0.00102036 , 0.000751459 , 0 , 
700.94 , 0.000548979 , -0.00138137 , 0.00119967 , 0.00053014 , 0 , 
701.14 , 0.000799454 , -0.00142974 , 0.00133496 , 0.000298571 , 0 , 
701.34 , 0.00101792 , -0.00142224 , 0.00142129 , 6.12872e-05 , 0 , 
701.54 , 0.00119568 , -0.00135921 , 0.00145552 , -0.000177063 , 0 , 
701.74 , 0.00132567 , -0.00124311 , 0.00143642 , -0.000411805 , 0 , 
701.94 , 0.00140272 , -0.00107853 , 0.00136471 , -0.000638331 , 0 , 
702.14 , 0.00142381 , -0.000871921 , 0.00124306 , -0.000852194 , 0 , 
702.34 , 0.00138813 , -0.000631381 , 0.00107595 , -0.0010492 , 0 , 
702.541 , 0.00129713 , -0.000366316 , 0.00086952 , -0.00122546 , 0 , 
702.741 , 0.00115446 , -8.70893e-05 , 0.000631348 , -0.00137752 , 0 , 
702.941 , 0.000965841 , 0.000195376 , 0.000370184 , -0.00150238 , 0 , 
703.141 , 0.00073883 , 0.000470048 , 9.56088e-05 , -0.00159759 , 0 , 
703.341 , 0.000482496 , 0.000726208 , -0.000182313 , -0.00166127 , 0 , 
703.541 , 0.000207067 , 0.00095386 , -0.000453401 , -0.00169216 , 0 , 
703.741 , -7.6463e-05 , 0.00114412 , -0.000707718 , -0.00168965 , 0 , 
703.941 , -0.000356779 , 0.00128957 , -0.000935951 , -0.00165379 , 0 , 
704.141 , -0.000622711 , 0.00138457 , -0.00112976 , -0.00158529 , 0 , 
704.341 , -0.000863671 , 0.00142545 , -0.00128206 , -0.00148551 , 0 , 
704.541 , -0.00107006 , 0.00141062 , -0.00138728 , -0.00135641 , 0 , 
704.741 , -0.00123367 , 0.00134068 , -0.00144159 , -0.00120055 , 0 , 
704.941 , -0.00134799 , 0.00121841 , -0.00144303 , -0.00102101 , 0 , 
705.141 , -0.00140852 , 0.00104862 , -0.00139157 , -0.000821358 , 0 , 
705.341 , -0.00141286 , 0.000837973 , -0.00128914 , -0.00060554 , 0 , 
705.541 , -0.00136087 , 0.000594701 , -0.00113951 , -0.000377836 , 0 , 
705.741 , -0.00125465 , 0.000328331 , -0.000948172 , -0.000142765 , 0 , 
705.941 , -0.00109846 , 4.92894e-05 , -0.000722185 , 9.50054e-05 , 0 , 
706.141 , -0.000898577 , -0.000231518 , -0.000469852 , 0.000330753 , 0 , 
706.341 , -0.000662984 , -0.000503125 , -0.000200435 , 0.000559795 , 0 , 
706.541 , -0.000401088 , -0.000754925 , 7.6184e-05 , 0.000777575 , 0 , 
706.741 , -0.000123347 , -0.000977083 , 0.000349851 , 0.000979758 , 0 , 
706.941 , 0.00015915 , -0.00116094 , 0.000610529 , 0.00116232 , 0 , 
707.141 , 0.000435141 , -0.00129934 , 0.000848672 , 0.00132163 , 0 , 
707.341 , 0.000693634 , -0.00138691 , 0.00105556 , 0.0014545 , 0 , 
707.542 , 0.000924327 , -0.00142024 , 0.00122361 , 0.0015583 , 0 , 
707.742 , 0.00111803 , -0.00139805 , 0.00134668 , 0.00163094 , 0 , 
707.942 , 0.00126705 , -0.00132125 , 0.00142028 , 0.00167097 , 0 , 
708.142 , 0.00136548 , -0.00119289 , 0.00144175 , 0.00167761 , 0 , 
708.342 , 0.00140941 , -0.00101799 , 0.00141032 , 0.00165071 , 0 , 
708.542 , 0.00139713 , -0.000803408 , 0.00132716 , 0.00159082 , 0 , 
708.742 , 0.00132914 , -0.000557553 , 0.00119534 , 0.00149912 , 0 , 
708.942 , 0.00120821 , -0.000290057 , 0.00101975 , 0.00137746 , 0 , 
709.142 , 0.00103918 , -1.13808e-05 , 0.00080685 , 0.00122828 , 0 , 
709.342 , 0.00082882 , 0.000267587 , 0.00056446 , 0.00105456 , 0 , 
709.542 , 0.000585526 , 0.000535942 , 0.000301488 , 0.000859797 , 0 , 
709.742 , 0.000319024 , 0.000783199 , 2.76018e-05 , 0.000647886 , 0 , 
709.942 , 3.9958e-05 , 0.000999713 , -0.00024714 , 0.000423088 , 0 , 
710.142 , -0.000240544 , 0.00117705 , -0.000512658 , 0.000189919 , 0 , 
710.342 , -0.000511302 , 0.00130829 , -0.000759215 , -4.6937e-05 , 0 , 
710.542 , -0.000761522 , 0.00138833 , -0.000977763 , -0.000282715 , 0 , 
710.742 , -0.000981233 , 0.00141407 , -0.00116029 , -0.000512671 , 0 , 
710.942 , -0.0011617 , 0.00138454 , -0.00130013 , -0.000732174 , 0 , 
711.142 , -0.00129576 , 0.00130093 , -0.00139216 , -0.000936806 , 0 , 
711.342 , -0.00137809 , 0.00116653 , -0.00143304 , -0.00112244 , 0 , 
711.542 , -0.00140542 , 0.000986614 , -0.00142128 , -0.00128534 , 0 , 
711.742 , -0.0013767 , 0.000768238 , -0.00135733 , -0.0014222 , 0 , 
711.942 , -0.00129311 , 0.00051997 , -0.00124359 , -0.00153028 , 0 , 
712.142 , -0.00115803 , 0.000251522 , -0.00108425 , -0.00160739 , 0 , 
712.342 , -0.000976848 , -2.66076e-05 , -0.000885189 , -0.00165197 , 0 , 
712.543 , -0.000756816 , -0.000303542 , -0.000653726 , -0.00166311 , 0 , 
712.743 , -0.000506735 , -0.000568454 , -0.000398386 , -0.0016406 , 0 , 
712.943 , -0.000236597 , -0.000811002 , -0.000128562 , -0.00158489 , 0 , 
713.143 , 4.28222e-05 , -0.00102172 , 0.000145832 , -0.00149711 , 0 , 
713.343 , 0.000320382 , -0.0011924 , 0.00041472 , -0.00137904 , 0 , 
713.543 , 0.000585011 , -0.00131637 , 0.000668222 , -0.00123308 , 0 , 
713.743 , 0.000826163 , -0.00138881 , 0.000897031 , -0.00106217 , 0 , 
713.943 , 0.00103424 , -0.00140695 , 0.00109276 , -0.000869807 , 0 , 
714.143 , 0.00120098 , -0.00137009 , 0.00124824 , -0.000659885 , 0 , 
714.343 , 0.00131975 , -0.0012797 , 0.00135778 , -0.00043667 , 0 , 
714.543 , 0.00138582 , -0.00113933 , 0.00141736 , -0.000204702 , 0 , 
714.743 , 0.0013966 , -0.000954511 , 0.00142483 , 3.12999e-05 , 0 , 
714.943 , 0.00135171 , -0.000732495 , 0.00137995 , 0.000266532 , 0 , 
715.143 , 0.00125295 , -0.000481975 , 0.0012844 , 0.000496204 , 0 , 
715.343 , 0.00110429 , -0.000212751 , 0.00114169 , 0.000715638 , 0 , 
715.543 , 0.000911685 , 6.46397e-05 , 0.000957102 , 0.000920358 , 0 , 
715.743 , 0.000682839 , 0.000339344 , 0.000737444 , 0.00110619 , 0 , 
715.943 , 0.000426903 , 0.000600631 , 0.000490811 , 0.00126934 , 0 , 
716.143 , 0.000154089 , 0.0008383 , 0.000226277 , 0.00140649 , 0 , 
716.343 , -0.00012472 , 0.00104307 , -4.64309e-05 , 0.00151482 , 0 , 
716.543 , -0.000398398 , 0.00120694 , -0.000317278 , 0.00159212 , 0 , 
716.743 , -0.000656037 , 0.00132354 , -0.000576308 , 0.00163682 , 0 , 
716.943 , -0.000887379 , 0.00138835 , -0.000814009 , 0.001648 , 0 , 
717.143 , -0.00108322 , 0.00139885 , -0.00102166 , 0.00162544 , 0 , 
717.343 , -0.00123577 , 0.00135466 , -0.00119163 , 0.00156959 , 0 , 
717.544 , -0.00133895 , 0.00125753 , -0.00131768 , 0.00148161 , 0 , 
717.744 , -0.00138869 , 0.0011113 , -0.00139522 , 0.00136329 , 0 , 
717.944 , -0.00138305 , 0.000921708 , -0.00142142 , 0.00121706 , 0 , 
718.144 , -0.00132227 , 0.000696195 , -0.00139534 , 0.00104594 , 0 , 
718.344 , -0.00120881 , 0.000443585 , -0.00131796 , 0.000853429 , 0 , 
718.544 , -0.00104721 , 0.000173774 , -0.00119214 , 0.000643486 , 0 , 
718.744 , -0.000843952 , -0.000102677 , -0.00102256 , 0.000420432 , 0 , 
718.944 , -0.000607167 , -0.00037496 , -0.00081547 , 0.000188855 , 0 , 
719.144 , -0.000346306 , -0.000632438 , -0.000578501 , -4.64809e-05 , 0 , 
719.344 , -7.17779e-05 , -0.000865045 , -0.00032038 , -0.000280729 , 0 , 
719.544 , 0.000205457 , -0.0010637 , -5.06188e-05 , -0.000509061 , 0 , 
719.744 , 0.000474343 , -0.00122065 , 0.000220851 , -0.000726772 , 0 , 
719.944 , 0.000724172 , -0.0013298 , 0.000484047 , -0.000929373 , 0 , 
720.144 , 0.000944995 , -0.00138691 , 0.000729294 , -0.00111269 , 0 , 
720.344 , 0.00112802 , -0.00138974 , 0.000947571 , -0.00127292 , 0 , 
720.544 , 0.00126595 , -0.00133824 , 0.00113086 , -0.00140677 , 0 , 
720.744 , 0.00135335 , -0.00123444 , 0.00127243 , -0.00151147 , 0 , 
720.944 , 0.00138675 , -0.00108245 , 0.00136712 , -0.00158487 , 0 , 
721.144 , 0.00136484 , -0.000888211 , 0.00141145 , -0.00162543 , 0 , 
721.344 , 0.00128852 , -0.000659347 , 0.00140381 , -0.00163232 , 0 , 
721.544 , 0.00116087 , -0.000404829 , 0.0013445 , -0.00160541 , 0 , 
721.744 , 0.000987017 , -0.000134628 , 0.00123575 , -0.00154524 , 0 , 
721.944 , 0.000773912 , 0.000140687 , 0.00108159 , -0.00145307 , 0 , 
722.144 , 0.000530068 , 0.000410354 , 0.000887703 , -0.00133082 , 0 , 
722.344 , 0.00026522 , 0.000663823 , 0.000661242 , -0.00118102 , 0 , 
722.545 , -1.00523e-05 , 0.000891189 , 0.000410568 , -0.00100677 , 0 , 
722.745 , -0.000284769 , 0.00108358 , 0.000144923 , -0.00081171 , 0 , 
722.945 , -0.000547983 , 0.00123351 , -0.00012591 , -0.000599888 , 0 , 
723.145 , -0.000789208 , 0.00133511 , -0.000391962 , -0.000375708 , 0 , 
723.345 , -0.000998829 , 0.00138445 , -0.000643433 , -0.000143835 , 0 , 
723.545 , -0.00116851 , 0.00137961 , -0.000871071 , 9.09029e-05 , 0 , 
723.745 , -0.00129151 , 0.00132083 , -0.00106651 , 0.000323617 , 0 , 
723.945 , -0.00136296 , 0.00121045 , -0.00122258 , 0.00054946 , 0 , 
724.145 , -0.00138004 , 0.00105278 , -0.00133355 , 0.000763723 , 0 , 
724.345 , -0.00134207 , 0.000854021 , -0.00139534 , 0.000961937 , 0 , 
724.545 , -0.00125061 , 0.000621976 , -0.0014057 , 0.00113996 , 0 , 
724.745 , -0.00110936 , 0.000365742 , -0.0013643 , 0.00129409 , 0 , 
724.945 , -0.000923955 , 9.5345e-05 , -0.00127268 , 0.00142111 , 0 , 
725.145 , -0.000701814 , -0.000178636 , -0.00113424 , 0.00151835 , 0 , 
725.345 , -0.000451809 , -0.000445477 , -0.00095408 , 0.00158378 , 0 , 
725.545 , -0.000183933 , -0.000694745 , -0.000738882 , 0.00161604 , 0 , 
725.745 , 9.11253e-05 , -0.000916707 , -0.000496591 , 0.00161447 , 0 , 
725.945 , 0.000362403 , -0.0011027 , -0.00023614 , 0.00157908 , 0 , 
726.145 , 0.000619084 , -0.00124547 , 3.2871e-05 , 0.00151063 , 0 , 
726.345 , 0.000850937 , -0.00133943 , 0.000300521 , 0.00141054 , 0 , 
726.545 , 0.00104873 , -0.00138096 , 0.000556949 , 0.00128093 , 0 , 
726.745 , 0.00120461 , -0.00136846 , 0.000792716 , 0.00112451 , 0 , 
726.945 , 0.00131239 , -0.00130245 , 0.000999151 , 0.00094457 , 0 , 
727.145 , 0.00136778 , -0.00118552 , 0.00116865 , 0.000744888 , 0 , 
727.345 , 0.0013686 , -0.00102229 , 0.00129499 , 0.000529661 , 0 , 
727.546 , 0.00131485 , -0.000819165 , 0.00137353 , 0.000303417 , 0 , 
727.746 , 0.00120872 , -0.000584117 , 0.00140143 , 7.09165e-05 , 0 , 
727.946 , 0.00105447 , -0.00032635 , 0.00137766 , -0.000162949 , 0 , 
728.146 , 0.000858247 , -5.5955e-05 , 0.00130312 , -0.000393255 , 0 , 
728.346 , 0.000627914 , 0.000216478 , 0.00118058 , -0.000615149 , 0 , 
728.546 , 0.000372678 , 0.000480291 , 0.0010146 , -0.000823954 , 0 , 
728.746 , 0.000102726 , 0.000725174 , 0.000811323 , -0.00101527 , 0 , 
728.946 , -0.000171176 , 0.000941563 , 0.000578245 , -0.00118506 , 0 , 
729.146 , -0.000438105 , 0.001121 , 0.000323973 , -0.00132975 , 0 , 
729.346 , -0.000687416 , 0.00125648 , 5.78973e-05 , -0.00144626 , 0 , 
729.546 , -0.000909182 , 0.00134274 , -0.000210163 , -0.00153216 , 0 , 
729.746 , -0.00109459 , 0.00137643 , -0.00047033 , -0.00158563 , 0 , 
729.946 , -0.00123625 , 0.00135627 , -0.000713017 , -0.00160553 , 0 , 
730.146 , -0.00132855 , 0.00128305 , -0.000929276 , -0.00159144 , 0 , 
730.346 , -0.00136781 , 0.00115967 , -0.00111114 , -0.00154367 , 0 , 
730.546 , -0.00135253 , 0.000991006 , -0.00125194 , -0.00146323 , 0 , 
730.746 , -0.00128335 , 0.000783669 , -0.0013465 , -0.00135184 , 0 , 
730.946 , -0.00116303 , 0.000545787 , -0.00139135 , -0.00121184 , 0 , 
731.146 , -0.000996404 , 0.000286678 , -0.00138485 , -0.00104621 , 0 , 
731.346 , -0.00079014 , 1.64978e-05 , -0.00132727 , -0.000858477 , 0 , 
731.546 , -0.000552494 , -0.000254177 , -0.00122078 , -0.000652617 , 0 , 
731.746 , -0.000292953 , -0.000514762 , -0.00106932 , -0.000433008 , 0 , 
731.946 , -2.18705e-05 , -0.000755071 , -0.000878497 , -0.000204317 , 0 , 
732.146 , 0.000249937 , -0.000965703 , -0.000655364 , 2.8594e-05 , 0 , 
732.346 , 0.000511627 , -0.00113843 , -0.000408178 , 0.000260768 , 0 , 
732.547 , 0.000752777 , -0.00126653 , -0.000146071 , 0.000487265 , 0 , 
732.747 , 0.000963788 , -0.00134502 , 0.000121282 , 0.000703264 , 0 , 
732.947 , 0.00113626 , -0.00137084 , 0.000384017 , 0.000904164 , 0 , 
733.147 , 0.00126333 , -0.001343 , 0.000632438 , 0.00108568 , 0 , 
733.347 , 0.00133996 , -0.00126263 , 0.000857382 , 0.00124395 , 0 , 
733.547 , 0.00136313 , -0.00113291 , 0.00105057 , 0.00137559 , 0 , 
733.747 , 0.00133195 , -0.000958944 , 0.00120489 , 0.00147781 , 0 , 
733.947 , 0.00124768 , -0.000747545 , 0.00131466 , 0.00154841 , 0 , 
734.147 , 0.0011137 , -0.000507006 , 0.00137584 , 0.00158589 , 0 , 
734.347 , 0.000935397 , -0.000246764 , 0.00138621 , 0.00158946 , 0 , 
734.547 , 0.000719903 , 2.29886e-05 , 0.00134542 , 0.00155903 , 0 , 
734.747 , 0.000475826 , 0.000291697 , 0.00125499 , 0.00149528 , 0 , 
734.947 , 0.000212907 , 0.000548849 , 0.00111829 , 0.00139955 , 0 , 
735.147 , -5.83592e-05 , 0.00078438 , 0.00094037 , 0.0012739 , 0 , 
735.347 , -0.000327146 , 0.000989087 , 0.000727838 , 0.00112102 , 0 , 
735.547 , -0.000582745 , 0.00115499 , 0.000488558 , 0.00094421 , 0 , 
735.747 , -0.000814977 , 0.00127561 , 0.00023137 , 0.000747244 , 0 , 
735.947 , -0.00101459 , 0.00134624 , -3.42233e-05 , 0.000534353 , 0 , 
736.147 , -0.00117364 , 0.00136415 , -0.000298407 , 0.000310107 , 0 , 
736.347 , -0.0012858 , 0.00132867 , -0.000551427 , 7.9326e-05 , 0 , 
736.547 , -0.00134665 , 0.00124122 , -0.000783949 , -0.000153034 , 0 , 
736.747 , -0.00135379 , 0.00110526 , -0.000987402 , -0.000381978 , 0 , 
736.947 , -0.00130694 , 0.000926106 , -0.00115428 , -0.000602584 , 0 , 
737.147 , -0.001208 , 0.000710806 , -0.00127843 , -0.000810105 , 0 , 
737.347 , -0.00106095 , 0.000467811 , -0.0013553 , -0.00100007 , 0 , 
737.548 , -0.000871697 , 0.000206644 , -0.00138208 , -0.00116841 , 0 , 
737.748 , -0.00064779 , -6.24706e-05 , -0.00135781 , -0.00131148 , 0 , 
737.948 , -0.000398173 , -0.000328997 , -0.00128339 , -0.0014262 , 0 , 
738.148 , -0.000132815 , -0.0005825 , -0.00116159 , -0.00151011 , 0 , 
738.348 , 0.00013769 , -0.000813066 , -0.000996963 , -0.00156139 , 0 , 
738.548 , 0.000402559 , -0.00101169 , -0.000795599 , -0.00157894 , 0 , 
738.748 , 0.000651241 , -0.00117062 , -0.000564951 , -0.00156239 , 0 , 
738.948 , 0.000873821 , -0.00128365 , -0.000313552 , -0.0015121 , 0 , 
739.148 , 0.00106144 , -0.00134637 , -5.07053e-05 , -0.00142914 , 0 , 
739.348 , 0.00120663 , -0.00135636 , 0.000213869 , -0.00131533 , 0 , 
739.548 , 0.00130365 , -0.00131327 , 0.0004704 , -0.00117313 , 0 , 
739.748 , 0.00134864 , -0.00121881 , 0.000709415 , -0.00100562 , 0 , 
739.948 , 0.00133984 , -0.00107669 , 0.000922083 , -0.000816421 , 0 , 
740.148 , 0.00127761 , -0.000892503 , 0.00110056 , -0.000609638 , 0 , 
740.348 , 0.00116448 , -0.000673488 , 0.00123826 , -0.000389755 , 0 , 
740.548 , 0.001005 , -0.000428234 , 0.00133014 , -0.000161541 , 0 , 
740.748 , 0.000805535 , -0.000166349 , 0.00137281 , 7.00545e-05 , 0 , 
740.948 , 0.000574053 , 0.000101909 , 0.00136471 , 0.000300004 , 0 , 
741.148 , 0.00031981 , 0.000366029 , 0.00130617 , 0.000523315 , 0 , 
741.348 , 5.29579e-05 , 0.000615678 , 0.00119939 , 0.000735137 , 0 , 
741.548 , -0.000215862 , 0.0008411 , 0.00104833 , 0.00093087 , 0 , 
741.748 , -0.000475936 , 0.00103348 , 0.000858602 , 0.00110626 , 0 , 
741.948 , -0.000716891 , 0.0011853 , 0.000637229 , 0.00125749 , 0 , 
742.148 , -0.000929129 , 0.00129063 , 0.000392418 , 0.00138127 , 0 , 
742.348 , -0.00110421 , 0.00134539 , 0.000133236 , 0.00147492 , 0 , 
742.549 , -0.00123518 , 0.00134747 , -0.000130734 , 0.00153639 , 0 , 
742.749 , -0.00131684 , 0.0012968 , -0.000389732 , 0.00156435 , 0 , 
742.949 , -0.00134594 , 0.00119538 , -0.000634176 , 0.00155819 , 0 , 
743.149 , -0.00132137 , 0.00104723 , -0.000855035 , 0.00151804 , 0 , 
743.349 , -0.00124413 , 0.000858168 , -0.00104416 , 0.0014448 , 0 , 
743.549 , -0.00111733 , 0.000635618 , -0.00119458 , 0.00134006 , 0 , 
743.749 , -0.000946058 , 0.000388301 , -0.00130073 , 0.00120611 , 0 , 
743.949 , -0.000737148 , 0.000125913 , -0.00135872 , 0.00104588 , 0 , 
744.149 , -0.000498964 , -0.000141259 , -0.00136642 , 0.000862871 , 0 , 
744.349 , -0.000241019 , -0.000402756 , -0.00132358 , 0.000661094 , 0 , 
744.549 , 2.63976e-05 , -0.000648351 , -0.00123182 , 0.000444963 , 0 , 
744.749 , 0.000292622 , -0.000868433 , -0.00109454 , 0.000219208 , 0 , 
744.949 , 0.000547033 , -0.00105439 , -0.000916831 , -1.12259e-05 , 0 , 
