  x  ,    Xe  ,   ne   , 
-35.2756 , 1.25242e-25 , 2.8774e+20 , 
-35.2751 , 1.25242e-25 , 2.873e+20 , 
-35.2746 , 1.25242e-25 , 2.8686e+20 , 
-35.2741 , 1.25242e-25 , 2.86421e+20 , 
-35.2736 , 1.25242e-25 , 2.85983e+20 , 
-35.273 , 1.25242e-25 , 2.85545e+20 , 
-35.2725 , 1.25242e-25 , 2.85108e+20 , 
-35.272 , 1.25242e-25 , 2.84672e+20 , 
-35.2715 , 1.25242e-25 , 2.84236e+20 , 
-35.271 , 1.25242e-25 , 2.83801e+20 , 
-35.2705 , 1.25242e-25 , 2.83367e+20 , 
-35.27 , 1.25242e-25 , 2.82933e+20 , 
-35.2695 , 1.25242e-25 , 2.825e+20 , 
-35.269 , 1.25242e-25 , 2.82068e+20 , 
-35.2685 , 1.25242e-25 , 2.81636e+20 , 
-35.2679 , 1.25242e-25 , 2.81205e+20 , 
-35.2674 , 1.25242e-25 , 2.80775e+20 , 
-35.2669 , 1.25242e-25 , 2.80345e+20 , 
-35.2664 , 1.25242e-25 , 2.79916e+20 , 
-35.2659 , 1.25242e-25 , 2.79488e+20 , 
-35.2654 , 1.25242e-25 , 2.7906e+20 , 
-35.2649 , 1.25242e-25 , 2.78633e+20 , 
-35.2644 , 1.25242e-25 , 2.78207e+20 , 
-35.2639 , 1.25242e-25 , 2.77781e+20 , 
-35.2633 , 1.25242e-25 , 2.77356e+20 , 
-35.2628 , 1.25242e-25 , 2.76931e+20 , 
-35.2623 , 1.25242e-25 , 2.76508e+20 , 
-35.2618 , 1.25242e-25 , 2.76084e+20 , 
-35.2613 , 1.25242e-25 , 2.75662e+20 , 
-35.2608 , 1.25242e-25 , 2.7524e+20 , 
-35.2603 , 1.25242e-25 , 2.74819e+20 , 
-35.2598 , 1.25242e-25 , 2.74398e+20 , 
-35.2593 , 1.25242e-25 , 2.73978e+20 , 
-35.2588 , 1.25242e-25 , 2.73559e+20 , 
-35.2582 , 1.25242e-25 , 2.7314e+20 , 
-35.2577 , 1.25242e-25 , 2.72722e+20 , 
-35.2572 , 1.25242e-25 , 2.72305e+20 , 
-35.2567 , 1.25242e-25 , 2.71888e+20 , 
-35.2562 , 1.25242e-25 , 2.71472e+20 , 
-35.2557 , 1.25242e-25 , 2.71057e+20 , 
-35.2552 , 1.25242e-25 , 2.70642e+20 , 
-35.2547 , 1.25242e-25 , 2.70228e+20 , 
-35.2542 , 1.25242e-25 , 2.69814e+20 , 
-35.2536 , 1.25242e-25 , 2.69401e+20 , 
-35.2531 , 1.25242e-25 , 2.68989e+20 , 
-35.2526 , 1.25242e-25 , 2.68577e+20 , 
-35.2521 , 1.25242e-25 , 2.68166e+20 , 
-35.2516 , 1.25242e-25 , 2.67756e+20 , 
-35.2511 , 1.25242e-25 , 2.67346e+20 , 
-35.2506 , 1.25242e-25 , 2.66937e+20 , 
-35.2501 , 1.25242e-25 , 2.66528e+20 , 
-35.2496 , 1.25242e-25 , 2.6612e+20 , 
-35.2491 , 1.25242e-25 , 2.65713e+20 , 
-35.2485 , 1.25242e-25 , 2.65306e+20 , 
-35.248 , 1.25242e-25 , 2.649e+20 , 
-35.2475 , 1.25242e-25 , 2.64495e+20 , 
-35.247 , 1.25242e-25 , 2.6409e+20 , 
-35.2465 , 1.25242e-25 , 2.63686e+20 , 
-35.246 , 1.25242e-25 , 2.63283e+20 , 
-35.2455 , 1.25242e-25 , 2.6288e+20 , 
-35.245 , 1.25242e-25 , 2.62477e+20 , 
-35.2445 , 1.25242e-25 , 2.62076e+20 , 
-35.2439 , 1.25242e-25 , 2.61675e+20 , 
-35.2434 , 1.25242e-25 , 2.61274e+20 , 
-35.2429 , 1.25242e-25 , 2.60874e+20 , 
-35.2424 , 1.25242e-25 , 2.60475e+20 , 
-35.2419 , 1.25242e-25 , 2.60076e+20 , 
-35.2414 , 1.25242e-25 , 2.59678e+20 , 
-35.2409 , 1.25242e-25 , 2.59281e+20 , 
-35.2404 , 1.25242e-25 , 2.58884e+20 , 
-35.2399 , 1.25242e-25 , 2.58488e+20 , 
-35.2394 , 1.25242e-25 , 2.58092e+20 , 
-35.2388 , 1.25242e-25 , 2.57697e+20 , 
-35.2383 , 1.25242e-25 , 2.57303e+20 , 
-35.2378 , 1.25242e-25 , 2.56909e+20 , 
-35.2373 , 1.25242e-25 , 2.56516e+20 , 
-35.2368 , 1.25242e-25 , 2.56123e+20 , 
-35.2363 , 1.25242e-25 , 2.55732e+20 , 
-35.2358 , 1.25242e-25 , 2.5534e+20 , 
-35.2353 , 1.25242e-25 , 2.54949e+20 , 
-35.2348 , 1.25242e-25 , 2.54559e+20 , 
-35.2342 , 1.25242e-25 , 2.5417e+20 , 
-35.2337 , 1.25242e-25 , 2.53781e+20 , 
-35.2332 , 1.25242e-25 , 2.53392e+20 , 
-35.2327 , 1.25242e-25 , 2.53004e+20 , 
-35.2322 , 1.25242e-25 , 2.52617e+20 , 
-35.2317 , 1.25242e-25 , 2.52231e+20 , 
-35.2312 , 1.25242e-25 , 2.51845e+20 , 
-35.2307 , 1.25242e-25 , 2.51459e+20 , 
-35.2302 , 1.25242e-25 , 2.51074e+20 , 
-35.2297 , 1.25242e-25 , 2.5069e+20 , 
-35.2291 , 1.25242e-25 , 2.50306e+20 , 
-35.2286 , 1.25242e-25 , 2.49923e+20 , 
-35.2281 , 1.25242e-25 , 2.49541e+20 , 
-35.2276 , 1.25242e-25 , 2.49159e+20 , 
-35.2271 , 1.25242e-25 , 2.48778e+20 , 
-35.2266 , 1.25242e-25 , 2.48397e+20 , 
-35.2261 , 1.25242e-25 , 2.48017e+20 , 
-35.2256 , 1.25242e-25 , 2.47637e+20 , 
-35.2251 , 1.25242e-25 , 2.47258e+20 , 
-35.2245 , 1.25242e-25 , 2.4688e+20 , 
-35.224 , 1.25242e-25 , 2.46502e+20 , 
-35.2235 , 1.25242e-25 , 2.46125e+20 , 
-35.223 , 1.25242e-25 , 2.45748e+20 , 
-35.2225 , 1.25242e-25 , 2.45372e+20 , 
-35.222 , 1.25242e-25 , 2.44997e+20 , 
-35.2215 , 1.25242e-25 , 2.44622e+20 , 
-35.221 , 1.25242e-25 , 2.44247e+20 , 
-35.2205 , 1.25242e-25 , 2.43873e+20 , 
-35.22 , 1.25242e-25 , 2.435e+20 , 
-35.2194 , 1.25242e-25 , 2.43128e+20 , 
-35.2189 , 1.25242e-25 , 2.42756e+20 , 
-35.2184 , 1.25242e-25 , 2.42384e+20 , 
-35.2179 , 1.25242e-25 , 2.42013e+20 , 
-35.2174 , 1.25242e-25 , 2.41643e+20 , 
-35.2169 , 1.25242e-25 , 2.41273e+20 , 
-35.2164 , 1.25242e-25 , 2.40904e+20 , 
-35.2159 , 1.25242e-25 , 2.40535e+20 , 
-35.2154 , 1.25242e-25 , 2.40167e+20 , 
-35.2148 , 1.25242e-25 , 2.39799e+20 , 
-35.2143 , 1.25242e-25 , 2.39432e+20 , 
-35.2138 , 1.25242e-25 , 2.39066e+20 , 
-35.2133 , 1.25242e-25 , 2.387e+20 , 
-35.2128 , 1.25242e-25 , 2.38335e+20 , 
-35.2123 , 1.25242e-25 , 2.3797e+20 , 
-35.2118 , 1.25242e-25 , 2.37606e+20 , 
-35.2113 , 1.25242e-25 , 2.37242e+20 , 
-35.2108 , 1.25242e-25 , 2.36879e+20 , 
-35.2103 , 1.25242e-25 , 2.36517e+20 , 
-35.2097 , 1.25242e-25 , 2.36155e+20 , 
-35.2092 , 1.25242e-25 , 2.35793e+20 , 
-35.2087 , 1.25242e-25 , 2.35432e+20 , 
-35.2082 , 1.25242e-25 , 2.35072e+20 , 
-35.2077 , 1.25242e-25 , 2.34712e+20 , 
-35.2072 , 1.25242e-25 , 2.34353e+20 , 
-35.2067 , 1.25242e-25 , 2.33994e+20 , 
-35.2062 , 1.25242e-25 , 2.33636e+20 , 
-35.2057 , 1.25242e-25 , 2.33279e+20 , 
-35.2051 , 1.25242e-25 , 2.32922e+20 , 
-35.2046 , 1.25242e-25 , 2.32565e+20 , 
-35.2041 , 1.25242e-25 , 2.32209e+20 , 
-35.2036 , 1.25242e-25 , 2.31854e+20 , 
-35.2031 , 1.25242e-25 , 2.31499e+20 , 
-35.2026 , 1.25242e-25 , 2.31145e+20 , 
-35.2021 , 1.25242e-25 , 2.30791e+20 , 
-35.2016 , 1.25242e-25 , 2.30438e+20 , 
-35.2011 , 1.25242e-25 , 2.30085e+20 , 
-35.2006 , 1.25242e-25 , 2.29733e+20 , 
-35.2 , 1.25242e-25 , 2.29382e+20 , 
-35.1995 , 1.25242e-25 , 2.29031e+20 , 
-35.199 , 1.25242e-25 , 2.2868e+20 , 
-35.1985 , 1.25242e-25 , 2.2833e+20 , 
-35.198 , 1.25242e-25 , 2.27981e+20 , 
-35.1975 , 1.25242e-25 , 2.27632e+20 , 
-35.197 , 1.25242e-25 , 2.27283e+20 , 
-35.1965 , 1.25242e-25 , 2.26936e+20 , 
-35.196 , 1.25242e-25 , 2.26588e+20 , 
-35.1954 , 1.25242e-25 , 2.26241e+20 , 
-35.1949 , 1.25242e-25 , 2.25895e+20 , 
-35.1944 , 1.25242e-25 , 2.25549e+20 , 
-35.1939 , 1.25242e-25 , 2.25204e+20 , 
-35.1934 , 1.25242e-25 , 2.2486e+20 , 
-35.1929 , 1.25242e-25 , 2.24516e+20 , 
-35.1924 , 1.25242e-25 , 2.24172e+20 , 
-35.1919 , 1.25242e-25 , 2.23829e+20 , 
-35.1914 , 1.25242e-25 , 2.23486e+20 , 
-35.1909 , 1.25242e-25 , 2.23144e+20 , 
-35.1903 , 1.25242e-25 , 2.22803e+20 , 
-35.1898 , 1.25242e-25 , 2.22462e+20 , 
-35.1893 , 1.25242e-25 , 2.22121e+20 , 
-35.1888 , 1.25242e-25 , 2.21781e+20 , 
-35.1883 , 1.25242e-25 , 2.21442e+20 , 
-35.1878 , 1.25242e-25 , 2.21103e+20 , 
-35.1873 , 1.25242e-25 , 2.20765e+20 , 
-35.1868 , 1.25242e-25 , 2.20427e+20 , 
-35.1863 , 1.25242e-25 , 2.2009e+20 , 
-35.1857 , 1.25242e-25 , 2.19753e+20 , 
-35.1852 , 1.25242e-25 , 2.19416e+20 , 
-35.1847 , 1.25242e-25 , 2.19081e+20 , 
-35.1842 , 1.25242e-25 , 2.18745e+20 , 
-35.1837 , 1.25242e-25 , 2.18411e+20 , 
-35.1832 , 1.25242e-25 , 2.18076e+20 , 
-35.1827 , 1.25242e-25 , 2.17743e+20 , 
-35.1822 , 1.25242e-25 , 2.17409e+20 , 
-35.1817 , 1.25242e-25 , 2.17077e+20 , 
-35.1812 , 1.25242e-25 , 2.16744e+20 , 
-35.1806 , 1.25242e-25 , 2.16413e+20 , 
-35.1801 , 1.25242e-25 , 2.16082e+20 , 
-35.1796 , 1.25242e-25 , 2.15751e+20 , 
-35.1791 , 1.25242e-25 , 2.15421e+20 , 
-35.1786 , 1.25242e-25 , 2.15091e+20 , 
-35.1781 , 1.25242e-25 , 2.14762e+20 , 
-35.1776 , 1.25242e-25 , 2.14433e+20 , 
-35.1771 , 1.25242e-25 , 2.14105e+20 , 
-35.1766 , 1.25242e-25 , 2.13777e+20 , 
-35.176 , 1.25242e-25 , 2.1345e+20 , 
-35.1755 , 1.25242e-25 , 2.13123e+20 , 
-35.175 , 1.25242e-25 , 2.12797e+20 , 
-35.1745 , 1.25242e-25 , 2.12472e+20 , 
-35.174 , 1.25242e-25 , 2.12146e+20 , 
-35.1735 , 1.25242e-25 , 2.11822e+20 , 
-35.173 , 1.25242e-25 , 2.11498e+20 , 
-35.1725 , 1.25242e-25 , 2.11174e+20 , 
-35.172 , 1.25242e-25 , 2.10851e+20 , 
-35.1715 , 1.25242e-25 , 2.10528e+20 , 
-35.1709 , 1.25242e-25 , 2.10206e+20 , 
-35.1704 , 1.25242e-25 , 2.09884e+20 , 
-35.1699 , 1.25242e-25 , 2.09563e+20 , 
-35.1694 , 1.25242e-25 , 2.09242e+20 , 
-35.1689 , 1.25242e-25 , 2.08922e+20 , 
-35.1684 , 1.25242e-25 , 2.08602e+20 , 
-35.1679 , 1.25242e-25 , 2.08283e+20 , 
-35.1674 , 1.25242e-25 , 2.07964e+20 , 
-35.1669 , 1.25242e-25 , 2.07646e+20 , 
-35.1663 , 1.25242e-25 , 2.07328e+20 , 
-35.1658 , 1.25242e-25 , 2.07011e+20 , 
-35.1653 , 1.25242e-25 , 2.06694e+20 , 
-35.1648 , 1.25242e-25 , 2.06378e+20 , 
-35.1643 , 1.25242e-25 , 2.06062e+20 , 
-35.1638 , 1.25242e-25 , 2.05747e+20 , 
-35.1633 , 1.25242e-25 , 2.05432e+20 , 
-35.1628 , 1.25242e-25 , 2.05117e+20 , 
-35.1623 , 1.25242e-25 , 2.04803e+20 , 
-35.1618 , 1.25242e-25 , 2.0449e+20 , 
-35.1612 , 1.25242e-25 , 2.04177e+20 , 
-35.1607 , 1.25242e-25 , 2.03865e+20 , 
-35.1602 , 1.25242e-25 , 2.03553e+20 , 
-35.1597 , 1.25242e-25 , 2.03241e+20 , 
-35.1592 , 1.25242e-25 , 2.0293e+20 , 
-35.1587 , 1.25242e-25 , 2.0262e+20 , 
-35.1582 , 1.25242e-25 , 2.02309e+20 , 
-35.1577 , 1.25242e-25 , 2.02e+20 , 
-35.1572 , 1.25242e-25 , 2.01691e+20 , 
-35.1566 , 1.25242e-25 , 2.01382e+20 , 
-35.1561 , 1.25242e-25 , 2.01074e+20 , 
-35.1556 , 1.25242e-25 , 2.00766e+20 , 
-35.1551 , 1.25242e-25 , 2.00459e+20 , 
-35.1546 , 1.25242e-25 , 2.00152e+20 , 
-35.1541 , 1.25242e-25 , 1.99846e+20 , 
-35.1536 , 1.25242e-25 , 1.9954e+20 , 
-35.1531 , 1.25242e-25 , 1.99235e+20 , 
-35.1526 , 1.25242e-25 , 1.9893e+20 , 
-35.1521 , 1.25242e-25 , 1.98625e+20 , 
-35.1515 , 1.25242e-25 , 1.98321e+20 , 
-35.151 , 1.25242e-25 , 1.98018e+20 , 
-35.1505 , 1.25242e-25 , 1.97715e+20 , 
-35.15 , 1.25242e-25 , 1.97412e+20 , 
-35.1495 , 1.25242e-25 , 1.9711e+20 , 
-35.149 , 1.25242e-25 , 1.96808e+20 , 
-35.1485 , 1.25242e-25 , 1.96507e+20 , 
-35.148 , 1.25242e-25 , 1.96206e+20 , 
-35.1475 , 1.25242e-25 , 1.95906e+20 , 
-35.1469 , 1.25242e-25 , 1.95606e+20 , 
-35.1464 , 1.25242e-25 , 1.95307e+20 , 
-35.1459 , 1.25242e-25 , 1.95008e+20 , 
-35.1454 , 1.25242e-25 , 1.9471e+20 , 
-35.1449 , 1.25242e-25 , 1.94412e+20 , 
-35.1444 , 1.25242e-25 , 1.94114e+20 , 
-35.1439 , 1.25242e-25 , 1.93817e+20 , 
-35.1434 , 1.25242e-25 , 1.9352e+20 , 
-35.1429 , 1.25242e-25 , 1.93224e+20 , 
-35.1424 , 1.25242e-25 , 1.92929e+20 , 
-35.1418 , 1.25242e-25 , 1.92633e+20 , 
-35.1413 , 1.25242e-25 , 1.92338e+20 , 
-35.1408 , 1.25242e-25 , 1.92044e+20 , 
-35.1403 , 1.25242e-25 , 1.9175e+20 , 
-35.1398 , 1.25242e-25 , 1.91457e+20 , 
-35.1393 , 1.25242e-25 , 1.91164e+20 , 
-35.1388 , 1.25242e-25 , 1.90871e+20 , 
-35.1383 , 1.25242e-25 , 1.90579e+20 , 
-35.1378 , 1.25242e-25 , 1.90287e+20 , 
-35.1372 , 1.25242e-25 , 1.89996e+20 , 
-35.1367 , 1.25242e-25 , 1.89705e+20 , 
-35.1362 , 1.25242e-25 , 1.89415e+20 , 
-35.1357 , 1.25242e-25 , 1.89125e+20 , 
-35.1352 , 1.25242e-25 , 1.88836e+20 , 
-35.1347 , 1.25242e-25 , 1.88547e+20 , 
-35.1342 , 1.25242e-25 , 1.88258e+20 , 
-35.1337 , 1.25242e-25 , 1.8797e+20 , 
-35.1332 , 1.25242e-25 , 1.87682e+20 , 
-35.1327 , 1.25242e-25 , 1.87395e+20 , 
-35.1321 , 1.25242e-25 , 1.87108e+20 , 
-35.1316 , 1.25242e-25 , 1.86822e+20 , 
-35.1311 , 1.25242e-25 , 1.86536e+20 , 
-35.1306 , 1.25242e-25 , 1.86251e+20 , 
-35.1301 , 1.25242e-25 , 1.85966e+20 , 
-35.1296 , 1.25242e-25 , 1.85681e+20 , 
-35.1291 , 1.25242e-25 , 1.85397e+20 , 
-35.1286 , 1.25242e-25 , 1.85113e+20 , 
-35.1281 , 1.25242e-25 , 1.8483e+20 , 
-35.1275 , 1.25242e-25 , 1.84547e+20 , 
-35.127 , 1.25242e-25 , 1.84265e+20 , 
-35.1265 , 1.25242e-25 , 1.83983e+20 , 
-35.126 , 1.25242e-25 , 1.83701e+20 , 
-35.1255 , 1.25242e-25 , 1.8342e+20 , 
-35.125 , 1.25242e-25 , 1.83139e+20 , 
-35.1245 , 1.25242e-25 , 1.82859e+20 , 
-35.124 , 1.25242e-25 , 1.82579e+20 , 
-35.1235 , 1.25242e-25 , 1.823e+20 , 
-35.123 , 1.25242e-25 , 1.82021e+20 , 
-35.1224 , 1.25242e-25 , 1.81742e+20 , 
-35.1219 , 1.25242e-25 , 1.81464e+20 , 
-35.1214 , 1.25242e-25 , 1.81186e+20 , 
-35.1209 , 1.25242e-25 , 1.80909e+20 , 
-35.1204 , 1.25242e-25 , 1.80632e+20 , 
-35.1199 , 1.25242e-25 , 1.80356e+20 , 
-35.1194 , 1.25242e-25 , 1.8008e+20 , 
-35.1189 , 1.25242e-25 , 1.79804e+20 , 
-35.1184 , 1.25242e-25 , 1.79529e+20 , 
-35.1178 , 1.25242e-25 , 1.79254e+20 , 
-35.1173 , 1.25242e-25 , 1.7898e+20 , 
-35.1168 , 1.25242e-25 , 1.78706e+20 , 
-35.1163 , 1.25242e-25 , 1.78432e+20 , 
-35.1158 , 1.25242e-25 , 1.78159e+20 , 
-35.1153 , 1.25242e-25 , 1.77887e+20 , 
-35.1148 , 1.25242e-25 , 1.77614e+20 , 
-35.1143 , 1.25242e-25 , 1.77343e+20 , 
-35.1138 , 1.25242e-25 , 1.77071e+20 , 
-35.1133 , 1.25242e-25 , 1.768e+20 , 
-35.1127 , 1.25242e-25 , 1.7653e+20 , 
-35.1122 , 1.25242e-25 , 1.7626e+20 , 
-35.1117 , 1.25242e-25 , 1.7599e+20 , 
-35.1112 , 1.25242e-25 , 1.7572e+20 , 
-35.1107 , 1.25242e-25 , 1.75452e+20 , 
-35.1102 , 1.25242e-25 , 1.75183e+20 , 
-35.1097 , 1.25242e-25 , 1.74915e+20 , 
-35.1092 , 1.25242e-25 , 1.74647e+20 , 
-35.1087 , 1.25242e-25 , 1.7438e+20 , 
-35.1081 , 1.25242e-25 , 1.74113e+20 , 
-35.1076 , 1.25242e-25 , 1.73847e+20 , 
-35.1071 , 1.25242e-25 , 1.73581e+20 , 
-35.1066 , 1.25242e-25 , 1.73315e+20 , 
-35.1061 , 1.25242e-25 , 1.7305e+20 , 
-35.1056 , 1.25242e-25 , 1.72785e+20 , 
-35.1051 , 1.25242e-25 , 1.7252e+20 , 
-35.1046 , 1.25242e-25 , 1.72256e+20 , 
-35.1041 , 1.25242e-25 , 1.71993e+20 , 
-35.1036 , 1.25242e-25 , 1.7173e+20 , 
-35.103 , 1.25242e-25 , 1.71467e+20 , 
-35.1025 , 1.25242e-25 , 1.71204e+20 , 
-35.102 , 1.25242e-25 , 1.70942e+20 , 
-35.1015 , 1.25242e-25 , 1.70681e+20 , 
-35.101 , 1.25242e-25 , 1.70419e+20 , 
-35.1005 , 1.25242e-25 , 1.70159e+20 , 
-35.1 , 1.25242e-25 , 1.69898e+20 , 
-35.0995 , 1.25242e-25 , 1.69638e+20 , 
-35.099 , 1.25242e-25 , 1.69379e+20 , 
-35.0984 , 1.25242e-25 , 1.69119e+20 , 
-35.0979 , 1.25242e-25 , 1.68861e+20 , 
-35.0974 , 1.25242e-25 , 1.68602e+20 , 
-35.0969 , 1.25242e-25 , 1.68344e+20 , 
-35.0964 , 1.25242e-25 , 1.68087e+20 , 
-35.0959 , 1.25242e-25 , 1.67829e+20 , 
-35.0954 , 1.25242e-25 , 1.67572e+20 , 
-35.0949 , 1.25242e-25 , 1.67316e+20 , 
-35.0944 , 1.25242e-25 , 1.6706e+20 , 
-35.0939 , 1.25242e-25 , 1.66804e+20 , 
-35.0933 , 1.25242e-25 , 1.66549e+20 , 
-35.0928 , 1.25242e-25 , 1.66294e+20 , 
-35.0923 , 1.25242e-25 , 1.6604e+20 , 
-35.0918 , 1.25242e-25 , 1.65786e+20 , 
-35.0913 , 1.25242e-25 , 1.65532e+20 , 
-35.0908 , 1.25242e-25 , 1.65278e+20 , 
-35.0903 , 1.25242e-25 , 1.65026e+20 , 
-35.0898 , 1.25242e-25 , 1.64773e+20 , 
-35.0893 , 1.25242e-25 , 1.64521e+20 , 
-35.0887 , 1.25242e-25 , 1.64269e+20 , 
-35.0882 , 1.25242e-25 , 1.64018e+20 , 
-35.0877 , 1.25242e-25 , 1.63767e+20 , 
-35.0872 , 1.25242e-25 , 1.63516e+20 , 
-35.0867 , 1.25242e-25 , 1.63266e+20 , 
-35.0862 , 1.25242e-25 , 1.63016e+20 , 
-35.0857 , 1.25242e-25 , 1.62766e+20 , 
-35.0852 , 1.25242e-25 , 1.62517e+20 , 
-35.0847 , 1.25242e-25 , 1.62269e+20 , 
-35.0842 , 1.25242e-25 , 1.6202e+20 , 
-35.0836 , 1.25242e-25 , 1.61772e+20 , 
-35.0831 , 1.25242e-25 , 1.61525e+20 , 
-35.0826 , 1.25242e-25 , 1.61278e+20 , 
-35.0821 , 1.25242e-25 , 1.61031e+20 , 
-35.0816 , 1.25242e-25 , 1.60784e+20 , 
-35.0811 , 1.25242e-25 , 1.60538e+20 , 
-35.0806 , 1.25242e-25 , 1.60293e+20 , 
-35.0801 , 1.25242e-25 , 1.60047e+20 , 
-35.0796 , 1.25242e-25 , 1.59802e+20 , 
-35.079 , 1.25242e-25 , 1.59558e+20 , 
-35.0785 , 1.25242e-25 , 1.59314e+20 , 
-35.078 , 1.25242e-25 , 1.5907e+20 , 
-35.0775 , 1.25242e-25 , 1.58826e+20 , 
-35.077 , 1.25242e-25 , 1.58583e+20 , 
-35.0765 , 1.25242e-25 , 1.58341e+20 , 
-35.076 , 1.25242e-25 , 1.58098e+20 , 
-35.0755 , 1.25242e-25 , 1.57856e+20 , 
-35.075 , 1.25242e-25 , 1.57615e+20 , 
-35.0745 , 1.25242e-25 , 1.57373e+20 , 
-35.0739 , 1.25242e-25 , 1.57133e+20 , 
-35.0734 , 1.25242e-25 , 1.56892e+20 , 
-35.0729 , 1.25242e-25 , 1.56652e+20 , 
-35.0724 , 1.25242e-25 , 1.56412e+20 , 
-35.0719 , 1.25242e-25 , 1.56173e+20 , 
-35.0714 , 1.25242e-25 , 1.55934e+20 , 
-35.0709 , 1.25242e-25 , 1.55695e+20 , 
-35.0704 , 1.25242e-25 , 1.55457e+20 , 
-35.0699 , 1.25242e-25 , 1.55219e+20 , 
-35.0693 , 1.25242e-25 , 1.54982e+20 , 
-35.0688 , 1.25242e-25 , 1.54744e+20 , 
-35.0683 , 1.25242e-25 , 1.54508e+20 , 
-35.0678 , 1.25242e-25 , 1.54271e+20 , 
-35.0673 , 1.25242e-25 , 1.54035e+20 , 
-35.0668 , 1.25242e-25 , 1.53799e+20 , 
-35.0663 , 1.25242e-25 , 1.53564e+20 , 
-35.0658 , 1.25242e-25 , 1.53329e+20 , 
-35.0653 , 1.25242e-25 , 1.53094e+20 , 
-35.0648 , 1.25242e-25 , 1.5286e+20 , 
-35.0642 , 1.25242e-25 , 1.52626e+20 , 
-35.0637 , 1.25242e-25 , 1.52392e+20 , 
-35.0632 , 1.25242e-25 , 1.52159e+20 , 
-35.0627 , 1.25242e-25 , 1.51926e+20 , 
-35.0622 , 1.25242e-25 , 1.51694e+20 , 
-35.0617 , 1.25242e-25 , 1.51462e+20 , 
-35.0612 , 1.25242e-25 , 1.5123e+20 , 
-35.0607 , 1.25242e-25 , 1.50998e+20 , 
-35.0602 , 1.25242e-25 , 1.50767e+20 , 
-35.0597 , 1.25242e-25 , 1.50537e+20 , 
-35.0591 , 1.25242e-25 , 1.50306e+20 , 
-35.0586 , 1.25242e-25 , 1.50076e+20 , 
-35.0581 , 1.25242e-25 , 1.49846e+20 , 
-35.0576 , 1.25242e-25 , 1.49617e+20 , 
-35.0571 , 1.25242e-25 , 1.49388e+20 , 
-35.0566 , 1.25242e-25 , 1.4916e+20 , 
-35.0561 , 1.25242e-25 , 1.48931e+20 , 
-35.0556 , 1.25242e-25 , 1.48703e+20 , 
-35.0551 , 1.25242e-25 , 1.48476e+20 , 
-35.0545 , 1.25242e-25 , 1.48249e+20 , 
-35.054 , 1.25242e-25 , 1.48022e+20 , 
-35.0535 , 1.25242e-25 , 1.47795e+20 , 
-35.053 , 1.25242e-25 , 1.47569e+20 , 
-35.0525 , 1.25242e-25 , 1.47343e+20 , 
-35.052 , 1.25242e-25 , 1.47118e+20 , 
-35.0515 , 1.25242e-25 , 1.46893e+20 , 
-35.051 , 1.25242e-25 , 1.46668e+20 , 
-35.0505 , 1.25242e-25 , 1.46443e+20 , 
-35.05 , 1.25242e-25 , 1.46219e+20 , 
-35.0494 , 1.25242e-25 , 1.45995e+20 , 
-35.0489 , 1.25242e-25 , 1.45772e+20 , 
-35.0484 , 1.25242e-25 , 1.45549e+20 , 
-35.0479 , 1.25242e-25 , 1.45326e+20 , 
-35.0474 , 1.25242e-25 , 1.45104e+20 , 
-35.0469 , 1.25242e-25 , 1.44882e+20 , 
-35.0464 , 1.25242e-25 , 1.4466e+20 , 
-35.0459 , 1.25242e-25 , 1.44439e+20 , 
-35.0454 , 1.25242e-25 , 1.44217e+20 , 
-35.0448 , 1.25242e-25 , 1.43997e+20 , 
-35.0443 , 1.25242e-25 , 1.43776e+20 , 
-35.0438 , 1.25242e-25 , 1.43556e+20 , 
-35.0433 , 1.25242e-25 , 1.43337e+20 , 
-35.0428 , 1.25242e-25 , 1.43117e+20 , 
-35.0423 , 1.25242e-25 , 1.42898e+20 , 
-35.0418 , 1.25242e-25 , 1.4268e+20 , 
-35.0413 , 1.25242e-25 , 1.42461e+20 , 
-35.0408 , 1.25242e-25 , 1.42243e+20 , 
-35.0403 , 1.25242e-25 , 1.42025e+20 , 
-35.0397 , 1.25242e-25 , 1.41808e+20 , 
-35.0392 , 1.25242e-25 , 1.41591e+20 , 
-35.0387 , 1.25242e-25 , 1.41374e+20 , 
-35.0382 , 1.25242e-25 , 1.41158e+20 , 
-35.0377 , 1.25242e-25 , 1.40942e+20 , 
-35.0372 , 1.25242e-25 , 1.40726e+20 , 
-35.0367 , 1.25242e-25 , 1.40511e+20 , 
-35.0362 , 1.25242e-25 , 1.40296e+20 , 
-35.0357 , 1.25242e-25 , 1.40081e+20 , 
-35.0351 , 1.25242e-25 , 1.39867e+20 , 
-35.0346 , 1.25242e-25 , 1.39653e+20 , 
-35.0341 , 1.25242e-25 , 1.39439e+20 , 
-35.0336 , 1.25242e-25 , 1.39226e+20 , 
-35.0331 , 1.25242e-25 , 1.39013e+20 , 
-35.0326 , 1.25242e-25 , 1.388e+20 , 
-35.0321 , 1.25242e-25 , 1.38587e+20 , 
-35.0316 , 1.25242e-25 , 1.38375e+20 , 
-35.0311 , 1.25242e-25 , 1.38164e+20 , 
-35.0306 , 1.25242e-25 , 1.37952e+20 , 
-35.03 , 1.25242e-25 , 1.37741e+20 , 
-35.0295 , 1.25242e-25 , 1.3753e+20 , 
-35.029 , 1.25242e-25 , 1.3732e+20 , 
