 x ,  T0 ,  T1 ,  T2 ,  Phi ,  Psi ,  delta_cdm ,  delta_b ,  v_cdm ,  v_b ,  Pi , 
-8.30016 , 0.436578 , -0.0915684 , -4.45218e-05 , 0.615654 , -0.615654 , 1.31587 , 1.30974 , 0.296323 , 0.274721 , -4.45218e-05 , 
-8.29666 , 0.436937 , -0.0917503 , -4.4932e-05 , 0.615554 , -0.615554 , 1.31701 , 1.31081 , 0.297021 , 0.275267 , -4.4932e-05 , 
-8.29316 , 0.437296 , -0.0919323 , -4.53422e-05 , 0.615454 , -0.615454 , 1.31815 , 1.31189 , 0.29772 , 0.275814 , -4.53422e-05 , 
-8.28966 , 0.437657 , -0.0921144 , -4.57481e-05 , 0.615354 , -0.615354 , 1.31929 , 1.31298 , 0.29842 , 0.27636 , -4.57481e-05 , 
-8.28616 , 0.43802 , -0.0922966 , -4.61455e-05 , 0.615254 , -0.615254 , 1.32044 , 1.31406 , 0.299122 , 0.276907 , -4.61455e-05 , 
-8.28266 , 0.438383 , -0.0924789 , -4.65314e-05 , 0.615153 , -0.615153 , 1.3216 , 1.31515 , 0.299824 , 0.277454 , -4.65314e-05 , 
-8.27916 , 0.438748 , -0.0926612 , -4.69101e-05 , 0.615053 , -0.615053 , 1.32276 , 1.31625 , 0.300528 , 0.278001 , -4.69101e-05 , 
-8.27566 , 0.439113 , -0.0928437 , -4.72881e-05 , 0.614952 , -0.614952 , 1.32392 , 1.31734 , 0.301233 , 0.278549 , -4.72881e-05 , 
-8.27215 , 0.43948 , -0.0930262 , -4.7672e-05 , 0.614852 , -0.614852 , 1.32508 , 1.31844 , 0.301939 , 0.279097 , -4.7672e-05 , 
-8.26865 , 0.439849 , -0.0932087 , -4.80684e-05 , 0.614751 , -0.614751 , 1.32625 , 1.31955 , 0.302646 , 0.279645 , -4.80684e-05 , 
-8.26515 , 0.440218 , -0.0933914 , -4.84826e-05 , 0.61465 , -0.61465 , 1.32743 , 1.32066 , 0.303355 , 0.280193 , -4.84826e-05 , 
-8.26165 , 0.440589 , -0.0935741 , -4.8913e-05 , 0.61455 , -0.614549 , 1.32861 , 1.32177 , 0.304064 , 0.280741 , -4.8913e-05 , 
-8.25815 , 0.44096 , -0.0937569 , -4.93556e-05 , 0.614449 , -0.614449 , 1.32979 , 1.32288 , 0.304775 , 0.28129 , -4.93556e-05 , 
-8.25465 , 0.441333 , -0.0939398 , -4.98063e-05 , 0.614348 , -0.614348 , 1.33098 , 1.324 , 0.305487 , 0.281839 , -4.98063e-05 , 
-8.25115 , 0.441708 , -0.0941227 , -5.02611e-05 , 0.614246 , -0.614246 , 1.33217 , 1.32513 , 0.306201 , 0.282388 , -5.02611e-05 , 
-8.24765 , 0.442083 , -0.0943058 , -5.07164e-05 , 0.614145 , -0.614145 , 1.33337 , 1.32625 , 0.306915 , 0.282937 , -5.07164e-05 , 
-8.24415 , 0.44246 , -0.0944888 , -5.11722e-05 , 0.614044 , -0.614044 , 1.33457 , 1.32738 , 0.307631 , 0.283487 , -5.11722e-05 , 
-8.24065 , 0.442838 , -0.094672 , -5.16298e-05 , 0.613943 , -0.613943 , 1.33577 , 1.32852 , 0.308348 , 0.284037 , -5.16298e-05 , 
-8.23715 , 0.443217 , -0.0948552 , -5.20901e-05 , 0.613841 , -0.613841 , 1.33698 , 1.32966 , 0.309066 , 0.284587 , -5.20901e-05 , 
-8.23365 , 0.443598 , -0.0950385 , -5.25543e-05 , 0.61374 , -0.61374 , 1.33819 , 1.3308 , 0.309785 , 0.285137 , -5.25543e-05 , 
-8.23015 , 0.443979 , -0.0952218 , -5.30234e-05 , 0.613638 , -0.613638 , 1.33941 , 1.33194 , 0.310506 , 0.285687 , -5.30234e-05 , 
-8.22665 , 0.444362 , -0.0954052 , -5.34974e-05 , 0.613536 , -0.613536 , 1.34064 , 1.33309 , 0.311228 , 0.286238 , -5.34974e-05 , 
-8.22314 , 0.444747 , -0.0955886 , -5.39761e-05 , 0.613435 , -0.613435 , 1.34186 , 1.33424 , 0.311951 , 0.286788 , -5.39761e-05 , 
-8.21964 , 0.445132 , -0.0957721 , -5.44592e-05 , 0.613333 , -0.613333 , 1.34309 , 1.3354 , 0.312675 , 0.287339 , -5.44592e-05 , 
-8.21614 , 0.445519 , -0.0959557 , -5.49465e-05 , 0.613231 , -0.613231 , 1.34433 , 1.33656 , 0.3134 , 0.28789 , -5.49465e-05 , 
-8.21264 , 0.445907 , -0.0961393 , -5.54377e-05 , 0.613129 , -0.613129 , 1.34557 , 1.33772 , 0.314127 , 0.288441 , -5.54377e-05 , 
-8.20914 , 0.446296 , -0.096323 , -5.59329e-05 , 0.613027 , -0.613027 , 1.34681 , 1.33889 , 0.314855 , 0.288993 , -5.59329e-05 , 
-8.20564 , 0.446687 , -0.0965067 , -5.64322e-05 , 0.612925 , -0.612925 , 1.34806 , 1.34006 , 0.315584 , 0.289544 , -5.64322e-05 , 
-8.20214 , 0.447078 , -0.0966905 , -5.69357e-05 , 0.612822 , -0.612822 , 1.34932 , 1.34124 , 0.316314 , 0.290096 , -5.69357e-05 , 
-8.19864 , 0.447471 , -0.0968744 , -5.74434e-05 , 0.61272 , -0.61272 , 1.35058 , 1.34242 , 0.317045 , 0.290648 , -5.74434e-05 , 
-8.19514 , 0.447866 , -0.0970582 , -5.79556e-05 , 0.612618 , -0.612618 , 1.35184 , 1.3436 , 0.317778 , 0.2912 , -5.79556e-05 , 
-8.19164 , 0.448261 , -0.0972422 , -5.84723e-05 , 0.612515 , -0.612515 , 1.35311 , 1.34479 , 0.318512 , 0.291752 , -5.84723e-05 , 
-8.18814 , 0.448658 , -0.0974261 , -5.89933e-05 , 0.612413 , -0.612412 , 1.35438 , 1.34598 , 0.319247 , 0.292304 , -5.89933e-05 , 
-8.18464 , 0.449057 , -0.0976102 , -5.95189e-05 , 0.61231 , -0.61231 , 1.35565 , 1.34717 , 0.319983 , 0.292857 , -5.95189e-05 , 
-8.18114 , 0.449456 , -0.0977942 , -6.0049e-05 , 0.612207 , -0.612207 , 1.35694 , 1.34837 , 0.320721 , 0.293409 , -6.0049e-05 , 
-8.17764 , 0.449857 , -0.0979783 , -6.05835e-05 , 0.612104 , -0.612104 , 1.35822 , 1.34958 , 0.32146 , 0.293962 , -6.05835e-05 , 
-8.17413 , 0.450259 , -0.0981625 , -6.11226e-05 , 0.612001 , -0.612001 , 1.35951 , 1.35078 , 0.3222 , 0.294515 , -6.11226e-05 , 
-8.17063 , 0.450662 , -0.0983467 , -6.16663e-05 , 0.611898 , -0.611898 , 1.36081 , 1.35199 , 0.322941 , 0.295068 , -6.16663e-05 , 
-8.16713 , 0.451067 , -0.0985309 , -6.22147e-05 , 0.611795 , -0.611795 , 1.36211 , 1.35321 , 0.323684 , 0.295621 , -6.22147e-05 , 
-8.16363 , 0.451473 , -0.0987151 , -6.27677e-05 , 0.611692 , -0.611692 , 1.36341 , 1.35442 , 0.324427 , 0.296174 , -6.27677e-05 , 
-8.16013 , 0.451881 , -0.0988994 , -6.33254e-05 , 0.611589 , -0.611589 , 1.36472 , 1.35565 , 0.325172 , 0.296727 , -6.33254e-05 , 
-8.15663 , 0.452289 , -0.0990838 , -6.38878e-05 , 0.611486 , -0.611486 , 1.36604 , 1.35687 , 0.325918 , 0.297281 , -6.38878e-05 , 
-8.15313 , 0.452699 , -0.0992681 , -6.44551e-05 , 0.611382 , -0.611382 , 1.36736 , 1.3581 , 0.326666 , 0.297834 , -6.44551e-05 , 
-8.14963 , 0.453111 , -0.0994525 , -6.50272e-05 , 0.611279 , -0.611279 , 1.36868 , 1.35934 , 0.327414 , 0.298388 , -6.50272e-05 , 
-8.14613 , 0.453523 , -0.0996369 , -6.56042e-05 , 0.611175 , -0.611175 , 1.37001 , 1.36058 , 0.328164 , 0.298942 , -6.56042e-05 , 
-8.14263 , 0.453937 , -0.0998214 , -6.6186e-05 , 0.611072 , -0.611072 , 1.37134 , 1.36182 , 0.328915 , 0.299495 , -6.6186e-05 , 
-8.13913 , 0.454353 , -0.100006 , -6.67728e-05 , 0.610968 , -0.610968 , 1.37268 , 1.36306 , 0.329667 , 0.300049 , -6.67728e-05 , 
-8.13563 , 0.454769 , -0.10019 , -6.73646e-05 , 0.610864 , -0.610864 , 1.37402 , 1.36431 , 0.330421 , 0.300603 , -6.73646e-05 , 
-8.13213 , 0.455187 , -0.100375 , -6.79614e-05 , 0.610761 , -0.61076 , 1.37537 , 1.36557 , 0.331176 , 0.301157 , -6.79614e-05 , 
-8.12863 , 0.455607 , -0.100559 , -6.85633e-05 , 0.610657 , -0.610657 , 1.37672 , 1.36683 , 0.331932 , 0.301711 , -6.85633e-05 , 
-8.12513 , 0.456027 , -0.100744 , -6.91703e-05 , 0.610553 , -0.610553 , 1.37808 , 1.36809 , 0.332689 , 0.302266 , -6.91703e-05 , 
-8.12162 , 0.456449 , -0.100929 , -6.97824e-05 , 0.610449 , -0.610449 , 1.37944 , 1.36935 , 0.333447 , 0.30282 , -6.97824e-05 , 
-8.11812 , 0.456873 , -0.101113 , -7.03997e-05 , 0.610345 , -0.610344 , 1.38081 , 1.37062 , 0.334207 , 0.303374 , -7.03997e-05 , 
-8.11462 , 0.457297 , -0.101298 , -7.10222e-05 , 0.61024 , -0.61024 , 1.38218 , 1.3719 , 0.334968 , 0.303929 , -7.10222e-05 , 
-8.11112 , 0.457724 , -0.101482 , -7.16501e-05 , 0.610136 , -0.610136 , 1.38356 , 1.37318 , 0.33573 , 0.304483 , -7.16501e-05 , 
-8.10762 , 0.458151 , -0.101667 , -7.22832e-05 , 0.610032 , -0.610032 , 1.38494 , 1.37446 , 0.336494 , 0.305037 , -7.22832e-05 , 
-8.10412 , 0.45858 , -0.101852 , -7.29217e-05 , 0.609927 , -0.609927 , 1.38633 , 1.37575 , 0.337259 , 0.305592 , -7.29217e-05 , 
-8.10062 , 0.45901 , -0.102036 , -7.35655e-05 , 0.609823 , -0.609823 , 1.38772 , 1.37704 , 0.338024 , 0.306147 , -7.35655e-05 , 
-8.09712 , 0.459442 , -0.102221 , -7.42149e-05 , 0.609718 , -0.609718 , 1.38912 , 1.37833 , 0.338792 , 0.306701 , -7.42149e-05 , 
-8.09362 , 0.459875 , -0.102406 , -7.48697e-05 , 0.609613 , -0.609613 , 1.39052 , 1.37963 , 0.33956 , 0.307256 , -7.48697e-05 , 
-8.09012 , 0.460309 , -0.102591 , -7.553e-05 , 0.609509 , -0.609509 , 1.39193 , 1.38094 , 0.34033 , 0.307811 , -7.553e-05 , 
-8.08662 , 0.460745 , -0.102775 , -7.61959e-05 , 0.609404 , -0.609404 , 1.39334 , 1.38224 , 0.341101 , 0.308365 , -7.61959e-05 , 
-8.08312 , 0.461182 , -0.10296 , -7.68674e-05 , 0.609299 , -0.609299 , 1.39476 , 1.38355 , 0.341873 , 0.30892 , -7.68674e-05 , 
-8.07962 , 0.461621 , -0.103145 , -7.75446e-05 , 0.609194 , -0.609194 , 1.39618 , 1.38487 , 0.342646 , 0.309475 , -7.75446e-05 , 
-8.07612 , 0.462061 , -0.103329 , -7.82275e-05 , 0.609089 , -0.609089 , 1.39761 , 1.38619 , 0.343421 , 0.310029 , -7.82275e-05 , 
-8.07261 , 0.462502 , -0.103514 , -7.89162e-05 , 0.608984 , -0.608984 , 1.39904 , 1.38751 , 0.344197 , 0.310584 , -7.89162e-05 , 
-8.06911 , 0.462945 , -0.103699 , -7.96106e-05 , 0.608879 , -0.608879 , 1.40048 , 1.38884 , 0.344974 , 0.311139 , -7.96106e-05 , 
-8.06561 , 0.463389 , -0.103884 , -8.03109e-05 , 0.608774 , -0.608774 , 1.40193 , 1.39018 , 0.345752 , 0.311693 , -8.03109e-05 , 
-8.06211 , 0.463835 , -0.104068 , -8.10171e-05 , 0.608668 , -0.608668 , 1.40337 , 1.39151 , 0.346532 , 0.312248 , -8.10171e-05 , 
-8.05861 , 0.464282 , -0.104253 , -8.17292e-05 , 0.608563 , -0.608563 , 1.40483 , 1.39285 , 0.347313 , 0.312803 , -8.17292e-05 , 
-8.05511 , 0.46473 , -0.104438 , -8.24473e-05 , 0.608458 , -0.608457 , 1.40629 , 1.3942 , 0.348095 , 0.313358 , -8.24473e-05 , 
-8.05161 , 0.46518 , -0.104622 , -8.31715e-05 , 0.608352 , -0.608352 , 1.40775 , 1.39555 , 0.348879 , 0.313912 , -8.31715e-05 , 
-8.04811 , 0.465631 , -0.104807 , -8.39017e-05 , 0.608246 , -0.608246 , 1.40922 , 1.3969 , 0.349664 , 0.314467 , -8.39017e-05 , 
-8.04461 , 0.466084 , -0.104992 , -8.46381e-05 , 0.608141 , -0.608141 , 1.4107 , 1.39826 , 0.35045 , 0.315021 , -8.46381e-05 , 
-8.04111 , 0.466538 , -0.105176 , -8.53806e-05 , 0.608035 , -0.608035 , 1.41218 , 1.39962 , 0.351237 , 0.315576 , -8.53806e-05 , 
-8.03761 , 0.466994 , -0.105361 , -8.61293e-05 , 0.607929 , -0.607929 , 1.41366 , 1.40099 , 0.352025 , 0.316131 , -8.61293e-05 , 
-8.03411 , 0.467451 , -0.105545 , -8.68844e-05 , 0.607823 , -0.607823 , 1.41516 , 1.40236 , 0.352815 , 0.316685 , -8.68844e-05 , 
-8.03061 , 0.467909 , -0.10573 , -8.76457e-05 , 0.607717 , -0.607717 , 1.41665 , 1.40374 , 0.353606 , 0.31724 , -8.76457e-05 , 
-8.02711 , 0.468369 , -0.105915 , -8.84135e-05 , 0.607611 , -0.607611 , 1.41815 , 1.40512 , 0.354398 , 0.317794 , -8.84135e-05 , 
-8.0236 , 0.468831 , -0.106099 , -8.91876e-05 , 0.607505 , -0.607505 , 1.41966 , 1.4065 , 0.355192 , 0.318348 , -8.91876e-05 , 
-8.0201 , 0.469294 , -0.106284 , -8.99683e-05 , 0.607399 , -0.607399 , 1.42117 , 1.40789 , 0.355987 , 0.318903 , -8.99683e-05 , 
-8.0166 , 0.469758 , -0.106468 , -9.07555e-05 , 0.607293 , -0.607293 , 1.42269 , 1.40928 , 0.356783 , 0.319457 , -9.07555e-05 , 
-8.0131 , 0.470224 , -0.106653 , -9.15492e-05 , 0.607187 , -0.607187 , 1.42422 , 1.41068 , 0.35758 , 0.320011 , -9.15492e-05 , 
-8.0096 , 0.470691 , -0.106837 , -9.23496e-05 , 0.60708 , -0.60708 , 1.42575 , 1.41208 , 0.358379 , 0.320565 , -9.23496e-05 , 
-8.0061 , 0.47116 , -0.107022 , -9.31566e-05 , 0.606974 , -0.606974 , 1.42728 , 1.41349 , 0.359179 , 0.321119 , -9.31566e-05 , 
-8.0026 , 0.47163 , -0.107206 , -9.39704e-05 , 0.606868 , -0.606867 , 1.42882 , 1.4149 , 0.35998 , 0.321673 , -9.39704e-05 , 
-7.9991 , 0.472102 , -0.10739 , -9.4791e-05 , 0.606761 , -0.606761 , 1.43037 , 1.41632 , 0.360783 , 0.322227 , -9.4791e-05 , 
-7.9956 , 0.472575 , -0.107575 , -9.56185e-05 , 0.606654 , -0.606654 , 1.43192 , 1.41774 , 0.361586 , 0.322781 , -9.56185e-05 , 
-7.9921 , 0.473049 , -0.107759 , -9.64528e-05 , 0.606548 , -0.606548 , 1.43348 , 1.41916 , 0.362391 , 0.323335 , -9.64528e-05 , 
-7.9886 , 0.473526 , -0.107943 , -9.72941e-05 , 0.606441 , -0.606441 , 1.43504 , 1.42059 , 0.363198 , 0.323888 , -9.72941e-05 , 
-7.9851 , 0.474003 , -0.108127 , -9.81424e-05 , 0.606334 , -0.606334 , 1.43661 , 1.42202 , 0.364005 , 0.324442 , -9.81424e-05 , 
-7.9816 , 0.474482 , -0.108312 , -9.89977e-05 , 0.606227 , -0.606227 , 1.43818 , 1.42346 , 0.364814 , 0.324995 , -9.89977e-05 , 
-7.9781 , 0.474963 , -0.108496 , -9.98602e-05 , 0.60612 , -0.60612 , 1.43976 , 1.4249 , 0.365624 , 0.325548 , -9.98602e-05 , 
-7.97459 , 0.475445 , -0.10868 , -0.00010073 , 0.606013 , -0.606013 , 1.44135 , 1.42635 , 0.366436 , 0.326101 , -0.00010073 , 
-7.97109 , 0.475929 , -0.108864 , -0.000101607 , 0.605906 , -0.605906 , 1.44294 , 1.4278 , 0.367249 , 0.326654 , -0.000101607 , 
-7.96759 , 0.476414 , -0.109048 , -0.000102491 , 0.605799 , -0.605799 , 1.44454 , 1.42926 , 0.368063 , 0.327207 , -0.000102491 , 
-7.96409 , 0.476901 , -0.109232 , -0.000103382 , 0.605692 , -0.605692 , 1.44614 , 1.43072 , 0.368878 , 0.32776 , -0.000103382 , 
-7.96059 , 0.477389 , -0.109416 , -0.000104281 , 0.605585 , -0.605585 , 1.44775 , 1.43218 , 0.369694 , 0.328313 , -0.000104281 , 
-7.95709 , 0.477879 , -0.1096 , -0.000105188 , 0.605477 , -0.605477 , 1.44936 , 1.43365 , 0.370512 , 0.328865 , -0.000105188 , 
-7.95359 , 0.47837 , -0.109783 , -0.000106101 , 0.60537 , -0.60537 , 1.45098 , 1.43512 , 0.371331 , 0.329418 , -0.000106101 , 
-7.95009 , 0.478863 , -0.109967 , -0.000107023 , 0.605263 , -0.605262 , 1.45261 , 1.4366 , 0.372152 , 0.32997 , -0.000107023 , 
-7.94659 , 0.479357 , -0.110151 , -0.000107952 , 0.605155 , -0.605155 , 1.45424 , 1.43809 , 0.372974 , 0.330522 , -0.000107952 , 
-7.94309 , 0.479853 , -0.110334 , -0.000108889 , 0.605048 , -0.605047 , 1.45588 , 1.43957 , 0.373797 , 0.331074 , -0.000108889 , 
-7.93959 , 0.48035 , -0.110518 , -0.000109833 , 0.60494 , -0.60494 , 1.45752 , 1.44107 , 0.374621 , 0.331625 , -0.000109833 , 
-7.93609 , 0.480849 , -0.110702 , -0.000110786 , 0.604832 , -0.604832 , 1.45917 , 1.44256 , 0.375447 , 0.332177 , -0.000110786 , 
-7.93259 , 0.481349 , -0.110885 , -0.000111746 , 0.604724 , -0.604724 , 1.46083 , 1.44406 , 0.376274 , 0.332728 , -0.000111746 , 
-7.92909 , 0.481852 , -0.111068 , -0.000112714 , 0.604617 , -0.604616 , 1.46249 , 1.44557 , 0.377102 , 0.33328 , -0.000112714 , 
-7.92559 , 0.482355 , -0.111252 , -0.00011369 , 0.604509 , -0.604509 , 1.46415 , 1.44708 , 0.377931 , 0.333831 , -0.00011369 , 
-7.92208 , 0.48286 , -0.111435 , -0.000114674 , 0.604401 , -0.604401 , 1.46583 , 1.4486 , 0.378762 , 0.334382 , -0.000114674 , 
-7.91858 , 0.483367 , -0.111618 , -0.000115667 , 0.604293 , -0.604293 , 1.46751 , 1.45012 , 0.379594 , 0.334932 , -0.000115667 , 
-7.91508 , 0.483875 , -0.111801 , -0.000116667 , 0.604185 , -0.604185 , 1.46919 , 1.45164 , 0.380428 , 0.335483 , -0.000116667 , 
-7.91158 , 0.484385 , -0.111984 , -0.000117676 , 0.604077 , -0.604076 , 1.47089 , 1.45317 , 0.381262 , 0.336033 , -0.000117676 , 
-7.90808 , 0.484897 , -0.112167 , -0.000118693 , 0.603968 , -0.603968 , 1.47258 , 1.45471 , 0.382098 , 0.336583 , -0.000118693 , 
-7.90458 , 0.48541 , -0.11235 , -0.000119718 , 0.60386 , -0.60386 , 1.47429 , 1.45625 , 0.382936 , 0.337133 , -0.000119718 , 
-7.90108 , 0.485924 , -0.112533 , -0.000120752 , 0.603752 , -0.603752 , 1.476 , 1.45779 , 0.383774 , 0.337683 , -0.000120752 , 
-7.89758 , 0.48644 , -0.112716 , -0.000121795 , 0.603643 , -0.603643 , 1.47771 , 1.45934 , 0.384614 , 0.338232 , -0.000121795 , 
-7.89408 , 0.486958 , -0.112899 , -0.000122846 , 0.603535 , -0.603535 , 1.47944 , 1.46089 , 0.385455 , 0.338781 , -0.000122846 , 
-7.89058 , 0.487477 , -0.113081 , -0.000123905 , 0.603427 , -0.603426 , 1.48116 , 1.46245 , 0.386298 , 0.33933 , -0.000123905 , 
-7.88708 , 0.487998 , -0.113264 , -0.000124974 , 0.603318 , -0.603318 , 1.4829 , 1.46401 , 0.387142 , 0.339879 , -0.000124974 , 
-7.88358 , 0.488521 , -0.113446 , -0.000126051 , 0.603209 , -0.603209 , 1.48464 , 1.46558 , 0.387987 , 0.340428 , -0.000126051 , 
-7.88008 , 0.489045 , -0.113628 , -0.000127137 , 0.603101 , -0.603101 , 1.48639 , 1.46716 , 0.388834 , 0.340976 , -0.000127137 , 
-7.87658 , 0.489571 , -0.113811 , -0.000128231 , 0.602992 , -0.602992 , 1.48814 , 1.46873 , 0.389681 , 0.341524 , -0.000128231 , 
-7.87307 , 0.490098 , -0.113993 , -0.000129335 , 0.602883 , -0.602883 , 1.4899 , 1.47032 , 0.39053 , 0.342072 , -0.000129335 , 
-7.86957 , 0.490627 , -0.114175 , -0.000130448 , 0.602775 , -0.602774 , 1.49167 , 1.4719 , 0.391381 , 0.342619 , -0.000130448 , 
-7.86607 , 0.491158 , -0.114357 , -0.00013157 , 0.602666 , -0.602665 , 1.49344 , 1.47349 , 0.392233 , 0.343167 , -0.00013157 , 
-7.86257 , 0.49169 , -0.114539 , -0.000132701 , 0.602557 , -0.602557 , 1.49522 , 1.47509 , 0.393086 , 0.343714 , -0.000132701 , 
-7.85907 , 0.492224 , -0.114721 , -0.000133842 , 0.602448 , -0.602448 , 1.497 , 1.47669 , 0.39394 , 0.344261 , -0.000133842 , 
-7.85557 , 0.492759 , -0.114902 , -0.000134992 , 0.602339 , -0.602338 , 1.4988 , 1.4783 , 0.394796 , 0.344807 , -0.000134992 , 
-7.85207 , 0.493296 , -0.115084 , -0.000136151 , 0.60223 , -0.602229 , 1.50059 , 1.47991 , 0.395653 , 0.345353 , -0.000136151 , 
-7.84857 , 0.493835 , -0.115265 , -0.000137319 , 0.60212 , -0.60212 , 1.5024 , 1.48153 , 0.396511 , 0.345899 , -0.000137319 , 
-7.84507 , 0.494375 , -0.115447 , -0.000138498 , 0.602011 , -0.602011 , 1.50421 , 1.48315 , 0.397371 , 0.346445 , -0.000138498 , 
-7.84157 , 0.494918 , -0.115628 , -0.000139685 , 0.601902 , -0.601902 , 1.50603 , 1.48478 , 0.398232 , 0.34699 , -0.000139685 , 
-7.83807 , 0.495461 , -0.115809 , -0.000140883 , 0.601793 , -0.601792 , 1.50785 , 1.48641 , 0.399094 , 0.347535 , -0.000140883 , 
-7.83457 , 0.496007 , -0.115991 , -0.00014209 , 0.601683 , -0.601683 , 1.50968 , 1.48804 , 0.399958 , 0.34808 , -0.00014209 , 
-7.83107 , 0.496554 , -0.116172 , -0.000143307 , 0.601574 , -0.601574 , 1.51152 , 1.48969 , 0.400823 , 0.348625 , -0.000143307 , 
-7.82757 , 0.497102 , -0.116352 , -0.000144534 , 0.601464 , -0.601464 , 1.51337 , 1.49133 , 0.401689 , 0.349169 , -0.000144534 , 
-7.82406 , 0.497652 , -0.116533 , -0.000145771 , 0.601355 , -0.601355 , 1.51522 , 1.49298 , 0.402557 , 0.349713 , -0.000145771 , 
-7.82056 , 0.498204 , -0.116714 , -0.000147019 , 0.601245 , -0.601245 , 1.51707 , 1.49464 , 0.403426 , 0.350256 , -0.000147019 , 
-7.81706 , 0.498758 , -0.116894 , -0.000148276 , 0.601135 , -0.601135 , 1.51894 , 1.4963 , 0.404296 , 0.3508 , -0.000148276 , 
-7.81356 , 0.499313 , -0.117075 , -0.000149543 , 0.601026 , -0.601026 , 1.52081 , 1.49797 , 0.405168 , 0.351343 , -0.000149543 , 
-7.81006 , 0.49987 , -0.117255 , -0.000150821 , 0.600916 , -0.600916 , 1.52269 , 1.49964 , 0.406041 , 0.351885 , -0.000150821 , 
-7.80656 , 0.500429 , -0.117435 , -0.000152109 , 0.600806 , -0.600806 , 1.52457 , 1.50132 , 0.406915 , 0.352427 , -0.000152109 , 
-7.80306 , 0.500989 , -0.117615 , -0.000153408 , 0.600696 , -0.600696 , 1.52646 , 1.503 , 0.407791 , 0.352969 , -0.000153408 , 
-7.79956 , 0.501552 , -0.117795 , -0.000154717 , 0.600586 , -0.600586 , 1.52836 , 1.50468 , 0.408668 , 0.353511 , -0.000154717 , 
-7.79606 , 0.502115 , -0.117975 , -0.000156037 , 0.600477 , -0.600476 , 1.53026 , 1.50638 , 0.409546 , 0.354052 , -0.000156037 , 
-7.79256 , 0.502681 , -0.118155 , -0.000157367 , 0.600367 , -0.600366 , 1.53218 , 1.50807 , 0.410426 , 0.354593 , -0.000157367 , 
-7.78906 , 0.503248 , -0.118335 , -0.000158709 , 0.600256 , -0.600256 , 1.53409 , 1.50977 , 0.411307 , 0.355134 , -0.000158709 , 
-7.78556 , 0.503817 , -0.118514 , -0.000160061 , 0.600146 , -0.600146 , 1.53602 , 1.51148 , 0.412189 , 0.355674 , -0.000160061 , 
-7.78206 , 0.504387 , -0.118693 , -0.000161424 , 0.600036 , -0.600036 , 1.53795 , 1.51319 , 0.413073 , 0.356214 , -0.000161424 , 
-7.77856 , 0.50496 , -0.118873 , -0.000162798 , 0.599926 , -0.599926 , 1.53989 , 1.51491 , 0.413958 , 0.356753 , -0.000162798 , 
-7.77506 , 0.505534 , -0.119052 , -0.000164183 , 0.599816 , -0.599816 , 1.54184 , 1.51663 , 0.414845 , 0.357292 , -0.000164183 , 
-7.77155 , 0.506109 , -0.119231 , -0.00016558 , 0.599705 , -0.599705 , 1.54379 , 1.51836 , 0.415732 , 0.357831 , -0.00016558 , 
-7.76805 , 0.506687 , -0.119409 , -0.000166988 , 0.599595 , -0.599595 , 1.54575 , 1.52009 , 0.416622 , 0.358369 , -0.000166988 , 
-7.76455 , 0.507266 , -0.119588 , -0.000168407 , 0.599485 , -0.599484 , 1.54772 , 1.52183 , 0.417512 , 0.358907 , -0.000168407 , 
-7.76105 , 0.507847 , -0.119767 , -0.000169837 , 0.599374 , -0.599374 , 1.54969 , 1.52358 , 0.418404 , 0.359445 , -0.000169837 , 
-7.75755 , 0.508429 , -0.119945 , -0.000171279 , 0.599264 , -0.599263 , 1.55167 , 1.52532 , 0.419297 , 0.359982 , -0.000171279 , 
-7.75405 , 0.509014 , -0.120123 , -0.000172733 , 0.599153 , -0.599153 , 1.55366 , 1.52708 , 0.420192 , 0.360519 , -0.000172733 , 
-7.75055 , 0.5096 , -0.120301 , -0.000174199 , 0.599043 , -0.599042 , 1.55566 , 1.52884 , 0.421088 , 0.361055 , -0.000174199 , 
-7.74705 , 0.510188 , -0.120479 , -0.000175676 , 0.598932 , -0.598932 , 1.55766 , 1.5306 , 0.421985 , 0.361591 , -0.000175676 , 
-7.74355 , 0.510777 , -0.120657 , -0.000177165 , 0.598821 , -0.598821 , 1.55967 , 1.53237 , 0.422884 , 0.362126 , -0.000177165 , 
-7.74005 , 0.511368 , -0.120835 , -0.000178666 , 0.59871 , -0.59871 , 1.56169 , 1.53414 , 0.423784 , 0.362662 , -0.000178666 , 
-7.73655 , 0.511962 , -0.121012 , -0.000180179 , 0.5986 , -0.598599 , 1.56371 , 1.53592 , 0.424685 , 0.363196 , -0.000180179 , 
-7.73305 , 0.512556 , -0.121189 , -0.000181705 , 0.598489 , -0.598489 , 1.56574 , 1.53771 , 0.425588 , 0.363731 , -0.000181705 , 
-7.72955 , 0.513153 , -0.121367 , -0.000183243 , 0.598378 , -0.598378 , 1.56778 , 1.5395 , 0.426492 , 0.364264 , -0.000183243 , 
-7.72605 , 0.513751 , -0.121544 , -0.000184793 , 0.598267 , -0.598267 , 1.56983 , 1.5413 , 0.427397 , 0.364798 , -0.000184793 , 
-7.72254 , 0.514351 , -0.121721 , -0.000186355 , 0.598156 , -0.598156 , 1.57188 , 1.5431 , 0.428304 , 0.365331 , -0.000186355 , 
