 x ,  T0 ,  T1 ,  T2 ,  Phi ,  Psi ,  Pi , 
-8.20564 , 0.99806 , 0.0297252 , 1.89659e-06 , 0.000268992 , -0.000269339 , 1.89659e-06 , 
-8.20214 , 0.99805 , 0.0297984 , 1.91458e-06 , 0.000269987 , -0.000270338 , 1.91458e-06 , 
-8.19864 , 0.998039 , 0.0298718 , 1.93274e-06 , 0.000270989 , -0.000271343 , 1.93274e-06 , 
-8.19514 , 0.998029 , 0.0299452 , 1.95106e-06 , 0.000271999 , -0.000272355 , 1.95106e-06 , 
-8.19164 , 0.998018 , 0.0300188 , 1.96955e-06 , 0.000273016 , -0.000273375 , 1.96955e-06 , 
-8.18814 , 0.998007 , 0.0300924 , 1.98822e-06 , 0.00027404 , -0.000274402 , 1.98822e-06 , 
-8.18464 , 0.997996 , 0.0301662 , 2.00706e-06 , 0.000275071 , -0.000275436 , 2.00706e-06 , 
-8.18114 , 0.997986 , 0.03024 , 2.02607e-06 , 0.00027611 , -0.000276478 , 2.02607e-06 , 
-8.17764 , 0.997975 , 0.0303139 , 2.04525e-06 , 0.000277157 , -0.000277527 , 2.04525e-06 , 
-8.17413 , 0.997964 , 0.030388 , 2.06461e-06 , 0.00027821 , -0.000278584 , 2.06461e-06 , 
-8.17063 , 0.997953 , 0.0304621 , 2.08415e-06 , 0.000279271 , -0.000279648 , 2.08415e-06 , 
-8.16713 , 0.997942 , 0.0305363 , 2.10386e-06 , 0.00028034 , -0.000280719 , 2.10386e-06 , 
-8.16363 , 0.997931 , 0.0306107 , 2.12376e-06 , 0.000281416 , -0.000281798 , 2.12376e-06 , 
-8.16013 , 0.997919 , 0.0306851 , 2.14383e-06 , 0.0002825 , -0.000282885 , 2.14383e-06 , 
-8.15663 , 0.997908 , 0.0307596 , 2.1641e-06 , 0.000283591 , -0.000283979 , 2.1641e-06 , 
-8.15313 , 0.997897 , 0.0308342 , 2.18454e-06 , 0.00028469 , -0.000285081 , 2.18454e-06 , 
-8.14963 , 0.997885 , 0.0309089 , 2.20518e-06 , 0.000285796 , -0.00028619 , 2.20518e-06 , 
-8.14613 , 0.997874 , 0.0309837 , 2.226e-06 , 0.00028691 , -0.000287307 , 2.226e-06 , 
-8.14263 , 0.997863 , 0.0310586 , 2.24701e-06 , 0.000288032 , -0.000288432 , 2.24701e-06 , 
-8.13913 , 0.997851 , 0.0311337 , 2.26821e-06 , 0.000289161 , -0.000289564 , 2.26821e-06 , 
-8.13563 , 0.997839 , 0.0312088 , 2.28961e-06 , 0.000290298 , -0.000290704 , 2.28961e-06 , 
-8.13213 , 0.997828 , 0.031284 , 2.3112e-06 , 0.000291443 , -0.000291852 , 2.3112e-06 , 
-8.12863 , 0.997816 , 0.0313593 , 2.33299e-06 , 0.000292596 , -0.000293008 , 2.33299e-06 , 
-8.12513 , 0.997804 , 0.0314347 , 2.35498e-06 , 0.000293756 , -0.000294172 , 2.35498e-06 , 
-8.12162 , 0.997792 , 0.0315101 , 2.37717e-06 , 0.000294924 , -0.000295343 , 2.37717e-06 , 
-8.11812 , 0.99778 , 0.0315856 , 2.39956e-06 , 0.000296101 , -0.000296523 , 2.39956e-06 , 
-8.11462 , 0.997768 , 0.0316612 , 2.42215e-06 , 0.000297285 , -0.00029771 , 2.42215e-06 , 
-8.11112 , 0.997756 , 0.0317368 , 2.44495e-06 , 0.000298477 , -0.000298905 , 2.44495e-06 , 
-8.10762 , 0.997744 , 0.0318126 , 2.46796e-06 , 0.000299677 , -0.000300109 , 2.46796e-06 , 
-8.10412 , 0.997732 , 0.0318885 , 2.49118e-06 , 0.000300885 , -0.00030132 , 2.49118e-06 , 
-8.10062 , 0.99772 , 0.0319645 , 2.5146e-06 , 0.000302101 , -0.000302539 , 2.5146e-06 , 
-8.09712 , 0.997708 , 0.0320406 , 2.53824e-06 , 0.000303325 , -0.000303767 , 2.53824e-06 , 
-8.09362 , 0.997695 , 0.0321168 , 2.5621e-06 , 0.000304557 , -0.000305003 , 2.5621e-06 , 
-8.09012 , 0.997683 , 0.0321931 , 2.58617e-06 , 0.000305798 , -0.000306246 , 2.58617e-06 , 
-8.08662 , 0.99767 , 0.0322694 , 2.61046e-06 , 0.000307046 , -0.000307498 , 2.61046e-06 , 
-8.08312 , 0.997658 , 0.0323459 , 2.63497e-06 , 0.000308303 , -0.000308758 , 2.63497e-06 , 
-8.07962 , 0.997645 , 0.0324224 , 2.6597e-06 , 0.000309568 , -0.000310027 , 2.6597e-06 , 
-8.07612 , 0.997633 , 0.032499 , 2.68466e-06 , 0.000310841 , -0.000311304 , 2.68466e-06 , 
-8.07261 , 0.99762 , 0.0325757 , 2.70984e-06 , 0.000312123 , -0.000312589 , 2.70984e-06 , 
-8.06911 , 0.997607 , 0.0326525 , 2.73525e-06 , 0.000313413 , -0.000313882 , 2.73525e-06 , 
-8.06561 , 0.997594 , 0.0327294 , 2.76089e-06 , 0.000314711 , -0.000315184 , 2.76089e-06 , 
-8.06211 , 0.997581 , 0.0328063 , 2.78676e-06 , 0.000316018 , -0.000316494 , 2.78676e-06 , 
-8.05861 , 0.997568 , 0.0328834 , 2.81287e-06 , 0.000317333 , -0.000317813 , 2.81287e-06 , 
-8.05511 , 0.997555 , 0.0329605 , 2.83921e-06 , 0.000318656 , -0.00031914 , 2.83921e-06 , 
-8.05161 , 0.997542 , 0.0330377 , 2.86579e-06 , 0.000319988 , -0.000320475 , 2.86579e-06 , 
-8.04811 , 0.997529 , 0.033115 , 2.89261e-06 , 0.000321328 , -0.000321819 , 2.89261e-06 , 
-8.04461 , 0.997516 , 0.0331924 , 2.91967e-06 , 0.000322677 , -0.000323172 , 2.91967e-06 , 
-8.04111 , 0.997502 , 0.0332699 , 2.94698e-06 , 0.000324035 , -0.000324533 , 2.94698e-06 , 
-8.03761 , 0.997489 , 0.0333474 , 2.97453e-06 , 0.000325401 , -0.000325903 , 2.97453e-06 , 
-8.03411 , 0.997475 , 0.0334251 , 3.00234e-06 , 0.000326776 , -0.000327282 , 3.00234e-06 , 
-8.03061 , 0.997462 , 0.0335028 , 3.03039e-06 , 0.00032816 , -0.00032867 , 3.03039e-06 , 
-8.02711 , 0.997448 , 0.0335806 , 3.05869e-06 , 0.000329552 , -0.000330066 , 3.05869e-06 , 
-8.0236 , 0.997434 , 0.0336585 , 3.08725e-06 , 0.000330953 , -0.000331471 , 3.08725e-06 , 
-8.0201 , 0.997421 , 0.0337364 , 3.11607e-06 , 0.000332363 , -0.000332884 , 3.11607e-06 , 
-8.0166 , 0.997407 , 0.0338145 , 3.14515e-06 , 0.000333782 , -0.000334307 , 3.14515e-06 , 
-8.0131 , 0.997393 , 0.0338926 , 3.17448e-06 , 0.000335209 , -0.000335738 , 3.17448e-06 , 
-8.0096 , 0.997379 , 0.0339708 , 3.20409e-06 , 0.000336646 , -0.000337179 , 3.20409e-06 , 
-8.0061 , 0.997365 , 0.034049 , 3.23395e-06 , 0.000338091 , -0.000338628 , 3.23395e-06 , 
-8.0026 , 0.997351 , 0.0341274 , 3.26409e-06 , 0.000339546 , -0.000340086 , 3.26409e-06 , 
-7.9991 , 0.997337 , 0.0342058 , 3.2945e-06 , 0.000341009 , -0.000341554 , 3.2945e-06 , 
-7.9956 , 0.997323 , 0.0342843 , 3.32518e-06 , 0.000342481 , -0.00034303 , 3.32518e-06 , 
-7.9921 , 0.997308 , 0.0343629 , 3.35613e-06 , 0.000343963 , -0.000344516 , 3.35613e-06 , 
-7.9886 , 0.997294 , 0.0344416 , 3.38737e-06 , 0.000345453 , -0.00034601 , 3.38737e-06 , 
-7.9851 , 0.997279 , 0.0345203 , 3.41888e-06 , 0.000346953 , -0.000347514 , 3.41888e-06 , 
-7.9816 , 0.997265 , 0.0345991 , 3.45067e-06 , 0.000348462 , -0.000349027 , 3.45067e-06 , 
-7.9781 , 0.99725 , 0.034678 , 3.48275e-06 , 0.00034998 , -0.000350549 , 3.48275e-06 , 
-7.97459 , 0.997236 , 0.034757 , 3.51512e-06 , 0.000351507 , -0.000352081 , 3.51512e-06 , 
-7.97109 , 0.997221 , 0.034836 , 3.54778e-06 , 0.000353044 , -0.000353622 , 3.54778e-06 , 
-7.96759 , 0.997206 , 0.0349152 , 3.58073e-06 , 0.00035459 , -0.000355172 , 3.58073e-06 , 
-7.96409 , 0.997191 , 0.0349943 , 3.61397e-06 , 0.000356145 , -0.000356732 , 3.61397e-06 , 
-7.96059 , 0.997176 , 0.0350736 , 3.64751e-06 , 0.00035771 , -0.000358301 , 3.64751e-06 , 
-7.95709 , 0.997161 , 0.0351529 , 3.68135e-06 , 0.000359284 , -0.000359879 , 3.68135e-06 , 
-7.95359 , 0.997146 , 0.0352323 , 3.71549e-06 , 0.000360868 , -0.000361467 , 3.71549e-06 , 
-7.95009 , 0.997131 , 0.0353118 , 3.74994e-06 , 0.000362461 , -0.000363065 , 3.74994e-06 , 
-7.94659 , 0.997116 , 0.0353914 , 3.78469e-06 , 0.000364063 , -0.000364672 , 3.78469e-06 , 
-7.94309 , 0.9971 , 0.035471 , 3.81976e-06 , 0.000365676 , -0.000366288 , 3.81976e-06 , 
-7.93959 , 0.997085 , 0.0355507 , 3.85514e-06 , 0.000367297 , -0.000367915 , 3.85514e-06 , 
-7.93609 , 0.997069 , 0.0356304 , 3.89083e-06 , 0.000368929 , -0.000369551 , 3.89083e-06 , 
-7.93259 , 0.997054 , 0.0357102 , 3.92684e-06 , 0.00037057 , -0.000371197 , 3.92684e-06 , 
-7.92909 , 0.997038 , 0.0357901 , 3.96317e-06 , 0.000372221 , -0.000372852 , 3.96317e-06 , 
-7.92559 , 0.997023 , 0.0358701 , 3.99982e-06 , 0.000373882 , -0.000374517 , 3.99982e-06 , 
-7.92208 , 0.997007 , 0.0359501 , 4.0368e-06 , 0.000375552 , -0.000376193 , 4.0368e-06 , 
-7.91858 , 0.996991 , 0.0360302 , 4.07411e-06 , 0.000377233 , -0.000377878 , 4.07411e-06 , 
-7.91508 , 0.996975 , 0.0361104 , 4.11175e-06 , 0.000378923 , -0.000379572 , 4.11175e-06 , 
-7.91158 , 0.996959 , 0.0361906 , 4.14973e-06 , 0.000380623 , -0.000381277 , 4.14973e-06 , 
-7.90808 , 0.996943 , 0.0362709 , 4.18804e-06 , 0.000382333 , -0.000382992 , 4.18804e-06 , 
-7.90458 , 0.996927 , 0.0363512 , 4.22669e-06 , 0.000384053 , -0.000384717 , 4.22669e-06 , 
-7.90108 , 0.99691 , 0.0364317 , 4.26569e-06 , 0.000385783 , -0.000386452 , 4.26569e-06 , 
-7.89758 , 0.996894 , 0.0365121 , 4.30503e-06 , 0.000387524 , -0.000388197 , 4.30503e-06 , 
-7.89408 , 0.996878 , 0.0365927 , 4.34472e-06 , 0.000389274 , -0.000389953 , 4.34472e-06 , 
-7.89058 , 0.996861 , 0.0366733 , 4.38476e-06 , 0.000391035 , -0.000391718 , 4.38476e-06 , 
-7.88708 , 0.996845 , 0.036754 , 4.42515e-06 , 0.000392805 , -0.000393494 , 4.42515e-06 , 
-7.88358 , 0.996828 , 0.0368347 , 4.46591e-06 , 0.000394586 , -0.00039528 , 4.46591e-06 , 
-7.88008 , 0.996811 , 0.0369155 , 4.50702e-06 , 0.000396377 , -0.000397076 , 4.50702e-06 , 
-7.87658 , 0.996794 , 0.0369963 , 4.5485e-06 , 0.000398179 , -0.000398882 , 4.5485e-06 , 
-7.87307 , 0.996777 , 0.0370773 , 4.59034e-06 , 0.000399991 , -0.000400699 , 4.59034e-06 , 
-7.86957 , 0.99676 , 0.0371582 , 4.63256e-06 , 0.000401813 , -0.000402527 , 4.63256e-06 , 
-7.86607 , 0.996743 , 0.0372393 , 4.67514e-06 , 0.000403646 , -0.000404365 , 4.67514e-06 , 
-7.86257 , 0.996726 , 0.0373204 , 4.71811e-06 , 0.000405489 , -0.000406213 , 4.71811e-06 , 
-7.85907 , 0.996709 , 0.0374015 , 4.76145e-06 , 0.000407343 , -0.000408072 , 4.76145e-06 , 
-7.85557 , 0.996692 , 0.0374827 , 4.80517e-06 , 0.000409207 , -0.000409942 , 4.80517e-06 , 
-7.85207 , 0.996674 , 0.037564 , 4.84928e-06 , 0.000411082 , -0.000411822 , 4.84928e-06 , 
-7.84857 , 0.996657 , 0.0376453 , 4.89378e-06 , 0.000412968 , -0.000413713 , 4.89378e-06 , 
-7.84507 , 0.996639 , 0.0377266 , 4.93867e-06 , 0.000414864 , -0.000415614 , 4.93867e-06 , 
-7.84157 , 0.996622 , 0.0378081 , 4.98395e-06 , 0.000416771 , -0.000417527 , 4.98395e-06 , 
-7.83807 , 0.996604 , 0.0378896 , 5.02963e-06 , 0.000418689 , -0.00041945 , 5.02963e-06 , 
-7.83457 , 0.996586 , 0.0379711 , 5.07572e-06 , 0.000420617 , -0.000421384 , 5.07572e-06 , 
-7.83107 , 0.996568 , 0.0380527 , 5.12221e-06 , 0.000422557 , -0.000423329 , 5.12221e-06 , 
-7.82757 , 0.99655 , 0.0381343 , 5.16911e-06 , 0.000424507 , -0.000425285 , 5.16911e-06 , 
-7.82406 , 0.996532 , 0.038216 , 5.21642e-06 , 0.000426469 , -0.000427251 , 5.21642e-06 , 
-7.82056 , 0.996514 , 0.0382978 , 5.26415e-06 , 0.000428441 , -0.000429229 , 5.26415e-06 , 
-7.81706 , 0.996496 , 0.0383795 , 5.31229e-06 , 0.000430424 , -0.000431218 , 5.31229e-06 , 
-7.81356 , 0.996477 , 0.0384614 , 5.36086e-06 , 0.000432418 , -0.000433218 , 5.36086e-06 , 
-7.81006 , 0.996459 , 0.0385433 , 5.40985e-06 , 0.000434424 , -0.000435229 , 5.40985e-06 , 
-7.80656 , 0.99644 , 0.0386252 , 5.45927e-06 , 0.00043644 , -0.000437252 , 5.45927e-06 , 
-7.80306 , 0.996422 , 0.0387072 , 5.50913e-06 , 0.000438468 , -0.000439285 , 5.50913e-06 , 
-7.79956 , 0.996403 , 0.0387892 , 5.55942e-06 , 0.000440507 , -0.00044133 , 5.55942e-06 , 
-7.79606 , 0.996384 , 0.0388713 , 5.61015e-06 , 0.000442558 , -0.000443386 , 5.61015e-06 , 
-7.79256 , 0.996366 , 0.0389535 , 5.66132e-06 , 0.000444619 , -0.000445454 , 5.66132e-06 , 
-7.78906 , 0.996347 , 0.0390356 , 5.71294e-06 , 0.000446692 , -0.000447533 , 5.71294e-06 , 
-7.78556 , 0.996328 , 0.0391179 , 5.76502e-06 , 0.000448777 , -0.000449623 , 5.76502e-06 , 
-7.78206 , 0.996309 , 0.0392001 , 5.81754e-06 , 0.000450873 , -0.000451725 , 5.81754e-06 , 
-7.77856 , 0.996289 , 0.0392824 , 5.87053e-06 , 0.00045298 , -0.000453838 , 5.87053e-06 , 
-7.77506 , 0.99627 , 0.0393648 , 5.92398e-06 , 0.000455099 , -0.000455963 , 5.92398e-06 , 
-7.77155 , 0.996251 , 0.0394472 , 5.97789e-06 , 0.00045723 , -0.0004581 , 5.97789e-06 , 
-7.76805 , 0.996231 , 0.0395296 , 6.03228e-06 , 0.000459372 , -0.000460248 , 6.03228e-06 , 
-7.76455 , 0.996212 , 0.0396121 , 6.08714e-06 , 0.000461526 , -0.000462408 , 6.08714e-06 , 
-7.76105 , 0.996192 , 0.0396946 , 6.14247e-06 , 0.000463692 , -0.00046458 , 6.14247e-06 , 
-7.75755 , 0.996172 , 0.0397772 , 6.19829e-06 , 0.000465869 , -0.000466764 , 6.19829e-06 , 
-7.75405 , 0.996152 , 0.0398598 , 6.25459e-06 , 0.000468058 , -0.000468959 , 6.25459e-06 , 
-7.75055 , 0.996132 , 0.0399424 , 6.31139e-06 , 0.000470259 , -0.000471167 , 6.31139e-06 , 
-7.74705 , 0.996112 , 0.0400251 , 6.36867e-06 , 0.000472472 , -0.000473386 , 6.36867e-06 , 
-7.74355 , 0.996092 , 0.0401078 , 6.42646e-06 , 0.000474697 , -0.000475617 , 6.42646e-06 , 
-7.74005 , 0.996072 , 0.0401906 , 6.48474e-06 , 0.000476934 , -0.000477861 , 6.48474e-06 , 
-7.73655 , 0.996052 , 0.0402733 , 6.54354e-06 , 0.000479183 , -0.000480116 , 6.54354e-06 , 
-7.73305 , 0.996031 , 0.0403562 , 6.60284e-06 , 0.000481444 , -0.000482384 , 6.60284e-06 , 
-7.72955 , 0.996011 , 0.040439 , 6.66265e-06 , 0.000483718 , -0.000484664 , 6.66265e-06 , 
-7.72605 , 0.99599 , 0.0405219 , 6.72299e-06 , 0.000486003 , -0.000486956 , 6.72299e-06 , 
-7.72254 , 0.99597 , 0.0406048 , 6.78384e-06 , 0.000488301 , -0.00048926 , 6.78384e-06 , 
-7.71904 , 0.995949 , 0.0406878 , 6.84523e-06 , 0.000490611 , -0.000491577 , 6.84523e-06 , 
-7.71554 , 0.995928 , 0.0407708 , 6.90714e-06 , 0.000492933 , -0.000493906 , 6.90714e-06 , 
-7.71204 , 0.995907 , 0.0408538 , 6.96959e-06 , 0.000495268 , -0.000496247 , 6.96959e-06 , 
-7.70854 , 0.995886 , 0.0409369 , 7.03258e-06 , 0.000497615 , -0.000498601 , 7.03258e-06 , 
-7.70504 , 0.995865 , 0.0410199 , 7.09612e-06 , 0.000499975 , -0.000500967 , 7.09612e-06 , 
-7.70154 , 0.995843 , 0.0411031 , 7.1602e-06 , 0.000502347 , -0.000503346 , 7.1602e-06 , 
-7.69804 , 0.995822 , 0.0411862 , 7.22484e-06 , 0.000504732 , -0.000505738 , 7.22484e-06 , 
-7.69454 , 0.995801 , 0.0412694 , 7.29003e-06 , 0.000507129 , -0.000508142 , 7.29003e-06 , 
-7.69104 , 0.995779 , 0.0413526 , 7.35579e-06 , 0.000509539 , -0.000510559 , 7.35579e-06 , 
-7.68754 , 0.995757 , 0.0414358 , 7.42211e-06 , 0.000511962 , -0.000512989 , 7.42211e-06 , 
-7.68404 , 0.995736 , 0.041519 , 7.489e-06 , 0.000514397 , -0.000515432 , 7.489e-06 , 
-7.68054 , 0.995714 , 0.0416023 , 7.55647e-06 , 0.000516846 , -0.000517887 , 7.55647e-06 , 
-7.67704 , 0.995692 , 0.0416856 , 7.62452e-06 , 0.000519307 , -0.000520355 , 7.62452e-06 , 
-7.67353 , 0.99567 , 0.0417689 , 7.69316e-06 , 0.000521781 , -0.000522837 , 7.69316e-06 , 
-7.67003 , 0.995648 , 0.0418523 , 7.76239e-06 , 0.000524268 , -0.000525331 , 7.76239e-06 , 
-7.66653 , 0.995626 , 0.0419357 , 7.83221e-06 , 0.000526768 , -0.000527838 , 7.83221e-06 , 
-7.66303 , 0.995603 , 0.0420191 , 7.90263e-06 , 0.000529281 , -0.000530359 , 7.90263e-06 , 
-7.65953 , 0.995581 , 0.0421025 , 7.97366e-06 , 0.000531808 , -0.000532892 , 7.97366e-06 , 
-7.65603 , 0.995558 , 0.0421859 , 8.04529e-06 , 0.000534347 , -0.000535439 , 8.04529e-06 , 
-7.65253 , 0.995536 , 0.0422694 , 8.11754e-06 , 0.0005369 , -0.000537999 , 8.11754e-06 , 
-7.64903 , 0.995513 , 0.0423528 , 8.19041e-06 , 0.000539466 , -0.000540573 , 8.19041e-06 , 
-7.64553 , 0.99549 , 0.0424363 , 8.2639e-06 , 0.000542045 , -0.00054316 , 8.2639e-06 , 
-7.64203 , 0.995467 , 0.0425198 , 8.33803e-06 , 0.000544638 , -0.00054576 , 8.33803e-06 , 
-7.63853 , 0.995444 , 0.0426034 , 8.41278e-06 , 0.000547244 , -0.000548374 , 8.41278e-06 , 
-7.63503 , 0.995421 , 0.0426869 , 8.48818e-06 , 0.000549863 , -0.000551001 , 8.48818e-06 , 
-7.63153 , 0.995398 , 0.0427705 , 8.56422e-06 , 0.000552496 , -0.000553641 , 8.56422e-06 , 
-7.62803 , 0.995374 , 0.042854 , 8.64092e-06 , 0.000555143 , -0.000556296 , 8.64092e-06 , 
-7.62452 , 0.995351 , 0.0429376 , 8.71826e-06 , 0.000557803 , -0.000558964 , 8.71826e-06 , 
-7.62102 , 0.995327 , 0.0430212 , 8.79627e-06 , 0.000560477 , -0.000561646 , 8.79627e-06 , 
-7.61752 , 0.995303 , 0.0431048 , 8.87495e-06 , 0.000563165 , -0.000564341 , 8.87495e-06 , 
-7.61402 , 0.99528 , 0.0431884 , 8.95429e-06 , 0.000565866 , -0.000567051 , 8.95429e-06 , 
-7.61052 , 0.995256 , 0.0432721 , 9.03431e-06 , 0.000568582 , -0.000569774 , 9.03431e-06 , 
-7.60702 , 0.995232 , 0.0433557 , 9.11502e-06 , 0.000571311 , -0.000572511 , 9.11502e-06 , 
-7.60352 , 0.995208 , 0.0434394 , 9.19641e-06 , 0.000574054 , -0.000575262 , 9.19641e-06 , 
-7.60002 , 0.995183 , 0.0435231 , 9.27849e-06 , 0.000576811 , -0.000578027 , 9.27849e-06 , 
-7.59652 , 0.995159 , 0.0436067 , 9.36128e-06 , 0.000579582 , -0.000580807 , 9.36128e-06 , 
-7.59302 , 0.995135 , 0.0436904 , 9.44476e-06 , 0.000582367 , -0.0005836 , 9.44476e-06 , 
-7.58952 , 0.99511 , 0.0437741 , 9.52896e-06 , 0.000585167 , -0.000586408 , 9.52896e-06 , 
-7.58602 , 0.995086 , 0.0438578 , 9.61388e-06 , 0.000587981 , -0.00058923 , 9.61388e-06 , 
-7.58252 , 0.995061 , 0.0439415 , 9.69951e-06 , 0.000590808 , -0.000592066 , 9.69951e-06 , 
-7.57902 , 0.995036 , 0.0440252 , 9.78588e-06 , 0.000593651 , -0.000594917 , 9.78588e-06 , 
-7.57552 , 0.995011 , 0.0441089 , 9.87297e-06 , 0.000596507 , -0.000597782 , 9.87297e-06 , 
-7.57201 , 0.994986 , 0.0441926 , 9.96081e-06 , 0.000599378 , -0.000600661 , 9.96081e-06 , 
-7.56851 , 0.994961 , 0.0442763 , 1.00494e-05 , 0.000602264 , -0.000603555 , 1.00494e-05 , 
-7.56501 , 0.994935 , 0.04436 , 1.01387e-05 , 0.000605164 , -0.000606464 , 1.01387e-05 , 
-7.56151 , 0.99491 , 0.0444437 , 1.02288e-05 , 0.000608079 , -0.000609387 , 1.02288e-05 , 
-7.55801 , 0.994884 , 0.0445275 , 1.03197e-05 , 0.000611008 , -0.000612325 , 1.03197e-05 , 
-7.55451 , 0.994859 , 0.0446112 , 1.04113e-05 , 0.000613952 , -0.000615278 , 1.04113e-05 , 
-7.55101 , 0.994833 , 0.0446949 , 1.05037e-05 , 0.000616911 , -0.000618246 , 1.05037e-05 , 
-7.54751 , 0.994807 , 0.0447786 , 1.05969e-05 , 0.000619884 , -0.000621228 , 1.05969e-05 , 
-7.54401 , 0.994781 , 0.0448623 , 1.06909e-05 , 0.000622873 , -0.000624225 , 1.06909e-05 , 
-7.54051 , 0.994755 , 0.044946 , 1.07857e-05 , 0.000625876 , -0.000627238 , 1.07857e-05 , 
-7.53701 , 0.994729 , 0.0450297 , 1.08812e-05 , 0.000628894 , -0.000630265 , 1.08812e-05 , 
-7.53351 , 0.994703 , 0.0451134 , 1.09776e-05 , 0.000631928 , -0.000633307 , 1.09776e-05 , 
-7.53001 , 0.994676 , 0.0451971 , 1.10748e-05 , 0.000634976 , -0.000636365 , 1.10748e-05 , 
-7.52651 , 0.99465 , 0.0452807 , 1.11729e-05 , 0.00063804 , -0.000639438 , 1.11729e-05 , 
-7.523 , 0.994623 , 0.0453644 , 1.12717e-05 , 0.000641119 , -0.000642526 , 1.12717e-05 , 
-7.5195 , 0.994596 , 0.0454481 , 1.13714e-05 , 0.000644213 , -0.000645629 , 1.13714e-05 , 
-7.516 , 0.99457 , 0.0455317 , 1.1472e-05 , 0.000647323 , -0.000648748 , 1.1472e-05 , 
-7.5125 , 0.994543 , 0.0456154 , 1.15734e-05 , 0.000650447 , -0.000651882 , 1.15734e-05 , 
-7.509 , 0.994515 , 0.045699 , 1.16757e-05 , 0.000653588 , -0.000655032 , 1.16757e-05 , 
-7.5055 , 0.994488 , 0.0457826 , 1.17788e-05 , 0.000656743 , -0.000658197 , 1.17788e-05 , 
-7.502 , 0.994461 , 0.0458662 , 1.18828e-05 , 0.000659915 , -0.000661378 , 1.18828e-05 , 
-7.4985 , 0.994433 , 0.0459498 , 1.19877e-05 , 0.000663102 , -0.000664574 , 1.19877e-05 , 
-7.495 , 0.994406 , 0.0460334 , 1.20936e-05 , 0.000666304 , -0.000667787 , 1.20936e-05 , 
-7.4915 , 0.994378 , 0.046117 , 1.22003e-05 , 0.000669523 , -0.000671015 , 1.22003e-05 , 
-7.488 , 0.99435 , 0.0462005 , 1.23079e-05 , 0.000672757 , -0.000674259 , 1.23079e-05 , 
-7.4845 , 0.994322 , 0.046284 , 1.24165e-05 , 0.000676007 , -0.000677518 , 1.24165e-05 , 
-7.481 , 0.994294 , 0.0463676 , 1.2526e-05 , 0.000679273 , -0.000680794 , 1.2526e-05 , 
-7.4775 , 0.994266 , 0.046451 , 1.26365e-05 , 0.000682555 , -0.000684086 , 1.26365e-05 , 
-7.47399 , 0.994238 , 0.0465345 , 1.27479e-05 , 0.000685853 , -0.000687394 , 1.27479e-05 , 
-7.47049 , 0.99421 , 0.046618 , 1.28603e-05 , 0.000689167 , -0.000690718 , 1.28603e-05 , 
-7.46699 , 0.994181 , 0.0467014 , 1.29737e-05 , 0.000692497 , -0.000694058 , 1.29737e-05 , 
-7.46349 , 0.994152 , 0.0467848 , 1.30881e-05 , 0.000695843 , -0.000697415 , 1.30881e-05 , 
-7.45999 , 0.994124 , 0.0468682 , 1.32035e-05 , 0.000699206 , -0.000700787 , 1.32035e-05 , 
-7.45649 , 0.994095 , 0.0469516 , 1.332e-05 , 0.000702585 , -0.000704177 , 1.332e-05 , 
-7.45299 , 0.994066 , 0.0470349 , 1.34375e-05 , 0.000705981 , -0.000707582 , 1.34375e-05 , 
-7.44949 , 0.994037 , 0.0471183 , 1.35561e-05 , 0.000709392 , -0.000711005 , 1.35561e-05 , 
-7.44599 , 0.994007 , 0.0472016 , 1.36759e-05 , 0.000712821 , -0.000714444 , 1.36759e-05 , 
-7.44249 , 0.993978 , 0.0472848 , 1.37967e-05 , 0.000716266 , -0.000717899 , 1.37967e-05 , 
-7.43899 , 0.993948 , 0.0473681 , 1.39187e-05 , 0.000719727 , -0.000721371 , 1.39187e-05 , 
-7.43549 , 0.993919 , 0.0474513 , 1.40418e-05 , 0.000723206 , -0.00072486 , 1.40418e-05 , 
-7.43199 , 0.993889 , 0.0475345 , 1.41662e-05 , 0.000726701 , -0.000728366 , 1.41662e-05 , 
-7.42849 , 0.993859 , 0.0476177 , 1.42919e-05 , 0.000730213 , -0.000731889 , 1.42919e-05 , 
-7.42498 , 0.993829 , 0.0477008 , 1.44188e-05 , 0.000733741 , -0.000735429 , 1.44188e-05 , 
-7.42148 , 0.993799 , 0.0477839 , 1.45471e-05 , 0.000737287 , -0.000738985 , 1.45471e-05 , 
-7.41798 , 0.993769 , 0.047867 , 1.46767e-05 , 0.00074085 , -0.000742559 , 1.46767e-05 , 
-7.41448 , 0.993739 , 0.04795 , 1.48078e-05 , 0.00074443 , -0.00074615 , 1.48078e-05 , 
-7.41098 , 0.993708 , 0.048033 , 1.49404e-05 , 0.000748027 , -0.000749758 , 1.49404e-05 , 
-7.40748 , 0.993677 , 0.048116 , 1.50746e-05 , 0.000751641 , -0.000753384 , 1.50746e-05 , 
-7.40398 , 0.993647 , 0.0481989 , 1.52103e-05 , 0.000755272 , -0.000757027 , 1.52103e-05 , 
-7.40048 , 0.993616 , 0.0482818 , 1.53479e-05 , 0.000758921 , -0.000760688 , 1.53479e-05 , 
-7.39698 , 0.993585 , 0.0483647 , 1.54873e-05 , 0.000762587 , -0.000764366 , 1.54873e-05 , 
-7.39348 , 0.993554 , 0.0484475 , 1.56287e-05 , 0.000766271 , -0.000768061 , 1.56287e-05 , 
